shipment_id,order_id,carrier,tracking_number,status,shipped_at,delivered_at,shipped_at_int,delivered_at_int
9000009342,1000009342,PICKUP,-1,DELIVERED,2024-06-08 23:15:21,2024-06-09 23:15:21,202406082315,202406092315
9000009343,1000009343,PICKUP,-1,DELIVERED,2024-01-06 03:49:59,2024-01-07 03:49:59,202401060349,202401070349
9000009344,1000009344,PICKUP,-1,DELIVERED,2025-04-19 07:23:21,2025-04-20 07:23:21,202504190723,202504200723
9000009345,1000009345,PICKUP,-1,CANCELLED,,,-1,-1
9000009346,1000009346,Correo Argentino,TRK-53K23ITYYO,DELIVERED,2025-05-02 11:37:09,2025-05-05 11:37:09,202505021137,202505051137
9000009347,1000009347,PICKUP,-1,DELIVERED,2024-07-05 00:08:01,2024-07-06 00:08:01,202407050008,202407060008
9000009348,1000009348,Correo Argentino,TRK-L16TC5LJF7,DELIVERED,2024-08-07 07:13:40,2024-08-12 07:13:40,202408070713,202408120713
9000009349,1000009349,PICKUP,-1,DELIVERED,2025-09-09 13:32:20,2025-09-10 13:32:20,202509091332,202509101332
9000009350,1000009350,Correo Argentino,TRK-W788A8FMXX,DELIVERED,2025-07-19 00:28:50,2025-07-23 00:28:50,202507190028,202507230028
9000009351,1000009351,Correo Argentino,TRK-PZ5NZ02G8K,DELIVERED,2024-10-20 03:43:32,2024-10-25 03:43:32,202410200343,202410250343
9000009352,1000009352,PICKUP,-1,DELIVERED,2024-03-22 23:40:56,2024-03-23 23:40:56,202403222340,202403232340
9000009353,1000009353,PICKUP,-1,DELIVERED,2025-06-24 16:46:01,2025-06-25 16:46:01,202506241646,202506251646
9000009354,1000009354,PICKUP,-1,DELIVERED,2024-05-22 17:22:24,2024-05-23 17:22:24,202405221722,202405231722
9000009355,1000009355,PICKUP,-1,DELIVERED,2025-06-09 11:55:09,2025-06-10 11:55:09,202506091155,202506101155
9000009356,1000009356,Correo Argentino,TRK-1F77CK40TD,DELIVERED,2024-12-06 07:28:55,2024-12-08 07:28:55,202412060728,202412080728
9000009357,1000009357,Correo Argentino,TRK-B0KYC3HYJ6,DELIVERED,2025-06-10 18:45:58,2025-06-14 18:45:58,202506101845,202506141845
9000009358,1000009358,Correo Argentino,TRK-X8ABFINO8S,DELIVERED,2024-03-23 08:07:03,2024-03-26 08:07:03,202403230807,202403260807
9000009359,1000009359,Correo Argentino,TRK-LHVSYLWV2Y,DELIVERED,2024-11-26 16:35:56,2024-11-29 16:35:56,202411261635,202411291635
9000009360,1000009360,Correo Argentino,TRK-I58CJ0L41Z,DELIVERED,2024-09-03 09:45:26,2024-09-07 09:45:26,202409030945,202409070945
9000009361,1000009361,Correo Argentino,TRK-YHH1FF6J6D,DELIVERED,2025-07-16 10:31:24,2025-07-21 10:31:24,202507161031,202507211031
9000009362,1000009362,Correo Argentino,TRK-X4HE6FW3CQ,DELIVERED,2025-07-08 00:54:31,2025-07-11 00:54:31,202507080054,202507110054
9000009363,1000009363,PICKUP,-1,SHIPPED,2024-05-24 13:27:52,2024-05-25 13:27:52,202405241327,202405251327
9000009364,1000009364,PICKUP,-1,DELIVERED,2024-12-17 15:22:03,2024-12-18 15:22:03,202412171522,202412181522
9000009365,1000009365,PICKUP,-1,DELIVERED,2024-07-26 12:41:42,2024-07-27 12:41:42,202407261241,202407271241
9000009366,1000009366,Correo Argentino,TRK-6A28INRQRS,SHIPPED,2024-11-16 12:51:09,2024-11-18 12:51:09,202411161251,202411181251
9000009367,1000009367,PICKUP,-1,DELIVERED,2024-05-16 23:37:12,2024-05-17 23:37:12,202405162337,202405172337
9000009368,1000009368,PICKUP,-1,SHIPPED,2024-04-02 23:12:55,2024-04-03 23:12:55,202404022312,202404032312
9000009369,1000009369,Correo Argentino,TRK-URO5X014DE,DELIVERED,2024-07-29 17:19:39,2024-08-03 17:19:39,202407291719,202408031719
9000009370,1000009370,PICKUP,-1,READY,2024-01-09 16:14:33,2024-01-10 16:14:33,202401091614,202401101614
9000009371,1000009371,Correo Argentino,TRK-4ZW2IWKUEU,SHIPPED,2024-11-20 11:34:17,2024-11-25 11:34:17,202411201134,202411251134
9000009372,1000009372,PICKUP,-1,DELIVERED,2025-03-07 23:12:36,2025-03-08 23:12:36,202503072312,202503082312
9000009373,1000009373,Correo Argentino,TRK-YRF3SILREG,DELIVERED,2025-04-15 05:54:21,2025-04-20 05:54:21,202504150554,202504200554
9000009374,1000009374,PICKUP,-1,DELIVERED,2024-08-30 08:16:30,2024-08-31 08:16:30,202408300816,202408310816
9000009375,1000009375,PICKUP,-1,CANCELLED,,,-1,-1
9000009376,1000009376,PICKUP,-1,DELIVERED,2024-11-04 15:42:07,2024-11-05 15:42:07,202411041542,202411051542
9000009377,1000009377,Correo Argentino,TRK-7DBF92DL8P,DELIVERED,2024-11-11 23:35:06,2024-11-13 23:35:06,202411112335,202411132335
9000009378,1000009378,Correo Argentino,TRK-VGUA09MOVC,DELIVERED,2024-11-29 12:17:44,2024-12-03 12:17:44,202411291217,202412031217
9000009379,1000009379,PICKUP,-1,SHIPPED,2024-09-29 13:33:32,2024-09-30 13:33:32,202409291333,202409301333
9000009380,1000009380,PICKUP,-1,DELIVERED,2025-08-22 19:52:05,2025-08-23 19:52:05,202508221952,202508231952
9000009381,1000009381,Correo Argentino,TRK-FR9JWOELG1,DELIVERED,2025-06-28 11:01:03,2025-07-01 11:01:03,202506281101,202507011101
9000009382,1000009382,PICKUP,-1,READY,2025-01-08 05:32:50,2025-01-09 05:32:50,202501080532,202501090532
9000009383,1000009383,Correo Argentino,TRK-3QKUM3G0L9,DELIVERED,2024-02-15 17:17:45,2024-02-19 17:17:45,202402151717,202402191717
9000009384,1000009384,Correo Argentino,TRK-F2MNZ5I2OB,DELIVERED,2024-09-05 00:57:26,2024-09-10 00:57:26,202409050057,202409100057
9000009385,1000009385,Correo Argentino,TRK-9KYZQKDHLD,DELIVERED,2025-04-29 23:32:32,2025-05-02 23:32:32,202504292332,202505022332
9000009386,1000009386,PICKUP,-1,DELIVERED,2025-06-29 23:47:24,2025-06-30 23:47:24,202506292347,202506302347
9000009387,1000009387,Correo Argentino,TRK-DXEZMVWWOH,DELIVERED,2025-07-07 06:17:27,2025-07-10 06:17:27,202507070617,202507100617
9000009388,1000009388,Correo Argentino,TRK-3U6C73QY9S,SHIPPED,2024-05-21 08:51:22,2024-05-23 08:51:22,202405210851,202405230851
9000009389,1000009389,Correo Argentino,TRK-VMMVHJORZJ,DELIVERED,2024-02-27 20:49:15,2024-03-03 20:49:15,202402272049,202403032049
9000009390,1000009390,Correo Argentino,TRK-OL88YQETQD,DELIVERED,2024-10-31 17:29:06,2024-11-05 17:29:06,202410311729,202411051729
9000009391,1000009391,Correo Argentino,TRK-0VU6INAY4Q,DELIVERED,2025-03-12 04:47:35,2025-03-17 04:47:35,202503120447,202503170447
9000009392,1000009392,Correo Argentino,TRK-8KLJ50N3CB,DELIVERED,2024-01-03 02:20:35,2024-01-08 02:20:35,202401030220,202401080220
9000009393,1000009393,PICKUP,-1,DELIVERED,2025-09-01 23:37:56,2025-09-02 23:37:56,202509012337,202509022337
9000009394,1000009394,PICKUP,-1,DELIVERED,2025-02-12 05:13:54,2025-02-13 05:13:54,202502120513,202502130513
9000009395,1000009395,PICKUP,-1,DELIVERED,2024-08-24 07:32:57,2024-08-25 07:32:57,202408240732,202408250732
9000009396,1000009396,Correo Argentino,TRK-FM6VD2UFAR,DELIVERED,2024-09-07 04:38:57,2024-09-14 04:38:57,202409070438,202409140438
9000009397,1000009397,PICKUP,-1,DELIVERED,2024-04-01 03:58:24,2024-04-02 03:58:24,202404010358,202404020358
9000009398,1000009398,PICKUP,-1,SHIPPED,2025-08-19 05:24:54,2025-08-20 05:24:54,202508190524,202508200524
9000009399,1000009399,Correo Argentino,TRK-XOVE40IO57,DELIVERED,2025-01-19 10:37:24,2025-01-24 10:37:24,202501191037,202501241037
9000009400,1000009400,Correo Argentino,TRK-DNUIIZJ23K,SHIPPED,2025-03-28 15:04:02,2025-03-30 15:04:02,202503281504,202503301504
9000009401,1000009401,PICKUP,-1,DELIVERED,2025-07-23 04:05:44,2025-07-24 04:05:44,202507230405,202507240405
9000009402,1000009402,Correo Argentino,TRK-Z2HWEBN84G,DELIVERED,2025-09-22 17:43:01,2025-09-25 17:43:01,202509221743,202509251743
9000009403,1000009403,Correo Argentino,TRK-6W2U4QS86Q,DELIVERED,2025-06-14 10:55:56,2025-06-18 10:55:56,202506141055,202506181055
9000009404,1000009404,Correo Argentino,TRK-28NK5DEQTB,DELIVERED,2024-01-20 13:43:29,2024-01-25 13:43:29,202401201343,202401251343
9000009405,1000009405,Correo Argentino,TRK-VQCXT20LQY,DELIVERED,2025-01-07 18:47:46,2025-01-10 18:47:46,202501071847,202501101847
9000009406,1000009406,PICKUP,-1,DELIVERED,2024-02-11 15:33:25,2024-02-12 15:33:25,202402111533,202402121533
9000009407,1000009407,PICKUP,-1,DELIVERED,2024-03-04 04:12:55,2024-03-05 04:12:55,202403040412,202403050412
9000009408,1000009408,PICKUP,-1,READY,2025-06-07 08:21:34,2025-06-08 08:21:34,202506070821,202506080821
9000009409,1000009409,PICKUP,-1,DELIVERED,2025-03-09 23:27:09,2025-03-10 23:27:09,202503092327,202503102327
9000009410,1000009410,Correo Argentino,TRK-G2FWPT55V7,DELIVERED,2025-06-08 02:36:34,2025-06-12 02:36:34,202506080236,202506120236
9000009411,1000009411,PICKUP,-1,DELIVERED,2025-02-23 14:08:32,2025-02-24 14:08:32,202502231408,202502241408
9000009412,1000009412,Correo Argentino,-1,CANCELLED,,,-1,-1
9000009413,1000009413,Correo Argentino,TRK-MYZMMXYMIA,DELIVERED,2025-02-27 04:17:07,2025-03-02 04:17:07,202502270417,202503020417
9000009414,1000009414,PICKUP,-1,DELIVERED,2024-09-30 06:58:46,2024-10-01 06:58:46,202409300658,202410010658
9000009415,1000009415,PICKUP,-1,DELIVERED,2025-05-01 07:01:49,2025-05-02 07:01:49,202505010701,202505020701
9000009416,1000009416,Correo Argentino,TRK-STR5UYJK3T,DELIVERED,2025-07-21 19:25:06,2025-07-25 19:25:06,202507211925,202507251925
9000009417,1000009417,Correo Argentino,TRK-EVUH3IHQCO,SHIPPED,2025-05-15 18:55:00,2025-05-19 18:55:00,202505151855,202505191855
9000009418,1000009418,Correo Argentino,TRK-T1BLFKKWLZ,SHIPPED,2025-09-27 05:35:57,2025-10-02 05:35:57,202509270535,202510020535
9000009419,1000009419,Correo Argentino,TRK-LFVSKZXCNT,DELIVERED,2025-02-15 21:34:54,2025-02-20 21:34:54,202502152134,202502202134
9000009420,1000009420,Correo Argentino,TRK-TEX50TH4X8,DELIVERED,2025-03-30 14:15:19,2025-04-03 14:15:19,202503301415,202504031415
9000009421,1000009421,Correo Argentino,TRK-9FD3LKQRN3,SHIPPED,2024-03-25 03:15:52,2024-03-31 03:15:52,202403250315,202403310315
9000009422,1000009422,Correo Argentino,TRK-8CU98KWFT1,SHIPPED,2025-01-18 10:06:07,2025-01-21 10:06:07,202501181006,202501211006
9000009423,1000009423,PICKUP,-1,DELIVERED,2025-01-29 09:04:12,2025-01-30 09:04:12,202501290904,202501300904
9000009424,1000009424,Correo Argentino,TRK-N3OBUOP6EN,READY,2024-03-27 08:32:02,2024-03-31 08:32:02,202403270832,202403310832
9000009425,1000009425,PICKUP,-1,SHIPPED,2024-08-03 15:38:59,2024-08-04 15:38:59,202408031538,202408041538
9000009426,1000009426,PICKUP,-1,CANCELLED,,,-1,-1
9000009427,1000009427,Correo Argentino,TRK-4ZIQIC8OXQ,DELIVERED,2025-04-10 01:29:36,2025-04-13 01:29:36,202504100129,202504130129
9000009428,1000009428,PICKUP,-1,DELIVERED,2025-09-15 14:26:51,2025-09-16 14:26:51,202509151426,202509161426
9000009429,1000009429,Correo Argentino,TRK-5MTG57T525,DELIVERED,2025-02-17 15:36:36,2025-02-19 15:36:36,202502171536,202502191536
9000009430,1000009430,Correo Argentino,TRK-XTHRM2CGIY,DELIVERED,2025-01-30 01:58:36,2025-02-01 01:58:36,202501300158,202502010158
9000009431,1000009431,Correo Argentino,TRK-L0G6XZH7KX,DELIVERED,2025-06-20 23:16:14,2025-06-24 23:16:14,202506202316,202506242316
9000009432,1000009432,Correo Argentino,TRK-3BKK8GHVNU,DELIVERED,2024-11-28 04:25:14,2024-12-01 04:25:14,202411280425,202412010425
9000009433,1000009433,PICKUP,-1,DELIVERED,2024-04-29 05:26:22,2024-04-30 05:26:22,202404290526,202404300526
9000009434,1000009434,Correo Argentino,TRK-EWN8NRQ54E,SHIPPED,2025-08-23 18:49:01,2025-08-28 18:49:01,202508231849,202508281849
9000009435,1000009435,PICKUP,-1,DELIVERED,2025-01-28 07:02:06,2025-01-29 07:02:06,202501280702,202501290702
9000009436,1000009436,PICKUP,-1,DELIVERED,2024-10-03 10:47:13,2024-10-04 10:47:13,202410031047,202410041047
9000009437,1000009437,PICKUP,-1,DELIVERED,2024-12-18 00:18:23,2024-12-19 00:18:23,202412180018,202412190018
9000009438,1000009438,Correo Argentino,TRK-9G7AN4CR0W,DELIVERED,2025-05-11 06:20:02,2025-05-14 06:20:02,202505110620,202505140620
9000009439,1000009439,Correo Argentino,TRK-YDNF2ZV26S,DELIVERED,2025-04-01 03:22:25,2025-04-08 03:22:25,202504010322,202504080322
9000009440,1000009440,Correo Argentino,TRK-ZAX2K9836V,SHIPPED,2025-09-01 07:30:42,2025-09-05 07:30:42,202509010730,202509050730
9000009441,1000009441,Correo Argentino,-1,CANCELLED,,,-1,-1
9000009442,1000009442,PICKUP,-1,SHIPPED,2024-09-26 23:38:25,2024-09-27 23:38:25,202409262338,202409272338
9000009443,1000009443,Correo Argentino,TRK-12CUW5YM2J,DELIVERED,2025-01-15 19:16:04,2025-01-18 19:16:04,202501151916,202501181916
9000009444,1000009444,PICKUP,-1,DELIVERED,2024-01-29 06:06:59,2024-01-30 06:06:59,202401290606,202401300606
9000009445,1000009445,Correo Argentino,TRK-M7JIL0073M,DELIVERED,2024-02-10 07:25:07,2024-02-15 07:25:07,202402100725,202402150725
9000009446,1000009446,Correo Argentino,TRK-9TJZCX3SLT,DELIVERED,2024-11-04 10:41:57,2024-11-07 10:41:57,202411041041,202411071041
9000009447,1000009447,PICKUP,-1,DELIVERED,2025-05-15 02:34:56,2025-05-16 02:34:56,202505150234,202505160234
9000009448,1000009448,Correo Argentino,TRK-839S0HWXR1,SHIPPED,2024-02-06 01:17:26,2024-02-10 01:17:26,202402060117,202402100117
9000009449,1000009449,PICKUP,-1,DELIVERED,2024-12-04 05:43:56,2024-12-05 05:43:56,202412040543,202412050543
9000009450,1000009450,PICKUP,-1,DELIVERED,2025-03-18 22:23:24,2025-03-19 22:23:24,202503182223,202503192223
9000009451,1000009451,PICKUP,-1,DELIVERED,2024-09-03 20:46:08,2024-09-04 20:46:08,202409032046,202409042046
9000009452,1000009452,PICKUP,-1,DELIVERED,2025-02-02 01:35:15,2025-02-03 01:35:15,202502020135,202502030135
9000009453,1000009453,Correo Argentino,-1,CANCELLED,,,-1,-1
9000009454,1000009454,Correo Argentino,TRK-GS16REFPYM,DELIVERED,2024-12-15 23:48:30,2024-12-17 23:48:30,202412152348,202412172348
9000009455,1000009455,Correo Argentino,TRK-WBXKWI6MRI,DELIVERED,2025-07-20 14:56:46,2025-07-25 14:56:46,202507201456,202507251456
9000009456,1000009456,PICKUP,-1,DELIVERED,2025-01-19 11:11:35,2025-01-20 11:11:35,202501191111,202501201111
9000009457,1000009457,Correo Argentino,TRK-WVY1QIM3BT,DELIVERED,2025-01-02 10:36:46,2025-01-07 10:36:46,202501021036,202501071036
9000009458,1000009458,Correo Argentino,TRK-55QJOBD784,DELIVERED,2025-06-18 03:08:05,2025-06-22 03:08:05,202506180308,202506220308
9000009459,1000009459,Correo Argentino,TRK-LY9YVIJ1ZT,SHIPPED,2024-08-23 09:24:11,2024-08-28 09:24:11,202408230924,202408280924
9000009460,1000009460,PICKUP,-1,DELIVERED,2024-04-20 16:47:38,2024-04-21 16:47:38,202404201647,202404211647
9000009461,1000009461,PICKUP,-1,DELIVERED,2025-03-05 02:34:11,2025-03-06 02:34:11,202503050234,202503060234
9000009462,1000009462,PICKUP,-1,CANCELLED,,,-1,-1
9000009463,1000009463,PICKUP,-1,DELIVERED,2025-05-15 16:05:32,2025-05-16 16:05:32,202505151605,202505161605
9000009464,1000009464,PICKUP,-1,DELIVERED,2024-06-18 14:28:09,2024-06-19 14:28:09,202406181428,202406191428
9000009465,1000009465,PICKUP,-1,SHIPPED,2024-05-27 18:26:05,2024-05-28 18:26:05,202405271826,202405281826
9000009466,1000009466,Correo Argentino,TRK-BOJLY61OQZ,DELIVERED,2024-09-21 20:26:22,2024-09-25 20:26:22,202409212026,202409252026
9000009467,1000009467,PICKUP,-1,SHIPPED,2025-06-02 09:15:00,2025-06-03 09:15:00,202506020915,202506030915
9000009468,1000009468,Correo Argentino,TRK-141D86BYL1,DELIVERED,2024-06-05 10:14:48,2024-06-07 10:14:48,202406051014,202406071014
9000009469,1000009469,Correo Argentino,TRK-036KCC4TVV,SHIPPED,2024-07-28 06:11:05,2024-07-30 06:11:05,202407280611,202407300611
9000009470,1000009470,PICKUP,-1,DELIVERED,2024-03-31 10:44:04,2024-04-01 10:44:04,202403311044,202404011044
9000009471,1000009471,PICKUP,-1,DELIVERED,2025-09-09 12:42:51,2025-09-10 12:42:51,202509091242,202509101242
9000009472,1000009472,Correo Argentino,TRK-I1TE54GYCQ,DELIVERED,2025-04-19 07:26:12,2025-04-21 07:26:12,202504190726,202504210726
9000009473,1000009473,PICKUP,-1,DELIVERED,2025-02-25 03:58:00,2025-02-26 03:58:00,202502250358,202502260358
9000009474,1000009474,Correo Argentino,TRK-XRD2M1EH3J,DELIVERED,2025-09-04 06:17:28,2025-09-06 06:17:28,202509040617,202509060617
9000009475,1000009475,PICKUP,-1,SHIPPED,2025-01-19 17:36:53,2025-01-20 17:36:53,202501191736,202501201736
9000009476,1000009476,Correo Argentino,TRK-F979NX6CFH,DELIVERED,2025-04-29 07:56:00,2025-05-03 07:56:00,202504290756,202505030756
9000009477,1000009477,PICKUP,-1,DELIVERED,2024-09-15 05:52:22,2024-09-16 05:52:22,202409150552,202409160552
9000009478,1000009478,Correo Argentino,TRK-7HV3KBJE7H,DELIVERED,2024-03-22 09:06:15,2024-03-27 09:06:15,202403220906,202403270906
9000009479,1000009479,Correo Argentino,TRK-0UIV527DSX,DELIVERED,2025-03-22 06:04:04,2025-03-27 06:04:04,202503220604,202503270604
9000009480,1000009480,PICKUP,-1,SHIPPED,2025-08-30 02:14:09,2025-08-31 02:14:09,202508300214,202508310214
9000009481,1000009481,PICKUP,-1,CANCELLED,,,-1,-1
9000009482,1000009482,Correo Argentino,TRK-77BN2EZ1ID,DELIVERED,2025-07-30 02:10:42,2025-08-02 02:10:42,202507300210,202508020210
9000009483,1000009483,Correo Argentino,TRK-CS2S3JJDOS,DELIVERED,2025-03-05 18:07:46,2025-03-08 18:07:46,202503051807,202503081807
9000009484,1000009484,Correo Argentino,TRK-7ASAZBUWNP,DELIVERED,2025-08-28 16:52:19,2025-09-01 16:52:19,202508281652,202509011652
9000009485,1000009485,Correo Argentino,TRK-BUUWF5A2NT,DELIVERED,2024-11-06 20:45:20,2024-11-09 20:45:20,202411062045,202411092045
9000009486,1000009486,PICKUP,-1,DELIVERED,2024-08-12 09:30:16,2024-08-13 09:30:16,202408120930,202408130930
9000009487,1000009487,PICKUP,-1,DELIVERED,2024-01-15 02:25:41,2024-01-16 02:25:41,202401150225,202401160225
9000009488,1000009488,PICKUP,-1,DELIVERED,2025-06-26 05:02:48,2025-06-27 05:02:48,202506260502,202506270502
9000009489,1000009489,PICKUP,-1,DELIVERED,2024-01-24 22:05:22,2024-01-25 22:05:22,202401242205,202401252205
9000009490,1000009490,PICKUP,-1,DELIVERED,2025-05-25 09:58:44,2025-05-26 09:58:44,202505250958,202505260958
9000009491,1000009491,Correo Argentino,TRK-0H8XX51ZNF,DELIVERED,2025-03-16 19:23:13,2025-03-20 19:23:13,202503161923,202503201923
9000009492,1000009492,PICKUP,-1,SHIPPED,2024-08-31 15:31:10,2024-09-01 15:31:10,202408311531,202409011531
9000009493,1000009493,PICKUP,-1,DELIVERED,2024-01-15 03:32:33,2024-01-16 03:32:33,202401150332,202401160332
9000009494,1000009494,PICKUP,-1,SHIPPED,2024-11-19 12:21:14,2024-11-20 12:21:14,202411191221,202411201221
9000009495,1000009495,PICKUP,-1,CANCELLED,,,-1,-1
9000009496,1000009496,PICKUP,-1,DELIVERED,2025-04-10 20:17:55,2025-04-11 20:17:55,202504102017,202504112017
9000009497,1000009497,Correo Argentino,TRK-ZNOXS1VEG3,SHIPPED,2024-04-23 13:34:40,2024-04-27 13:34:40,202404231334,202404271334
9000009498,1000009498,PICKUP,-1,DELIVERED,2024-09-05 20:59:52,2024-09-06 20:59:52,202409052059,202409062059
9000009499,1000009499,Correo Argentino,TRK-61Y9J6WQRH,SHIPPED,2025-08-21 17:05:35,2025-08-24 17:05:35,202508211705,202508241705
9000009500,1000009500,Correo Argentino,TRK-AFQU7UPTS9,DELIVERED,2024-09-18 17:00:48,2024-09-23 17:00:48,202409181700,202409231700
9000009501,1000009501,Correo Argentino,TRK-VEPZDK986Q,DELIVERED,2024-11-08 21:36:49,2024-11-13 21:36:49,202411082136,202411132136
9000009502,1000009502,Correo Argentino,TRK-6PT8YDWJ3T,DELIVERED,2024-11-04 00:02:22,2024-11-07 00:02:22,202411040002,202411070002
9000009503,1000009503,Correo Argentino,TRK-PR7RT0FC22,DELIVERED,2024-03-18 06:36:00,2024-03-22 06:36:00,202403180636,202403220636
9000009504,1000009504,PICKUP,-1,DELIVERED,2024-08-27 19:03:40,2024-08-28 19:03:40,202408271903,202408281903
9000009505,1000009505,Correo Argentino,TRK-WJQZ5O3J0Z,DELIVERED,2025-03-24 04:36:36,2025-03-29 04:36:36,202503240436,202503290436
9000009506,1000009506,Correo Argentino,TRK-KEVNI6BXUI,SHIPPED,2025-08-30 16:46:31,2025-09-02 16:46:31,202508301646,202509021646
9000009507,1000009507,PICKUP,-1,SHIPPED,2025-07-22 14:00:20,2025-07-23 14:00:20,202507221400,202507231400
9000009508,1000009508,Correo Argentino,TRK-CQTLIQQYMD,DELIVERED,2024-06-08 20:00:18,2024-06-10 20:00:18,202406082000,202406102000
9000009509,1000009509,Correo Argentino,TRK-2NP0RMXD5C,DELIVERED,2024-04-26 13:33:34,2024-05-01 13:33:34,202404261333,202405011333
9000009510,1000009510,PICKUP,-1,DELIVERED,2024-11-24 13:19:57,2024-11-25 13:19:57,202411241319,202411251319
9000009511,1000009511,Correo Argentino,TRK-AW6PFCXM1B,DELIVERED,2024-12-20 19:01:03,2024-12-25 19:01:03,202412201901,202412251901
9000009512,1000009512,PICKUP,-1,DELIVERED,2025-06-28 16:34:45,2025-06-29 16:34:45,202506281634,202506291634
9000009513,1000009513,Correo Argentino,TRK-KBRQP769JT,SHIPPED,2024-11-05 07:16:36,2024-11-11 07:16:36,202411050716,202411110716
9000009514,1000009514,Correo Argentino,TRK-58SMBKIYK9,DELIVERED,2024-02-01 22:39:42,2024-02-03 22:39:42,202402012239,202402032239
9000009515,1000009515,Correo Argentino,TRK-4IQDL6R7N9,SHIPPED,2024-01-07 14:15:27,2024-01-13 14:15:27,202401071415,202401131415
9000009516,1000009516,Correo Argentino,TRK-AMOP6OVPSL,READY,2025-08-07 05:44:48,2025-08-10 05:44:48,202508070544,202508100544
9000009517,1000009517,Correo Argentino,TRK-9Z662NRUOJ,DELIVERED,2024-10-06 13:15:21,2024-10-10 13:15:21,202410061315,202410101315
9000009518,1000009518,PICKUP,-1,DELIVERED,2025-04-23 11:25:33,2025-04-24 11:25:33,202504231125,202504241125
9000009519,1000009519,Correo Argentino,TRK-UJG23T95XE,DELIVERED,2024-03-04 23:00:48,2024-03-08 23:00:48,202403042300,202403082300
9000009520,1000009520,Correo Argentino,TRK-A9DF9M52GL,DELIVERED,2025-07-11 20:49:01,2025-07-14 20:49:01,202507112049,202507142049
9000009521,1000009521,PICKUP,-1,DELIVERED,2024-03-29 05:12:27,2024-03-30 05:12:27,202403290512,202403300512
9000009522,1000009522,Correo Argentino,TRK-VCT61YDPC1,SHIPPED,2025-08-07 19:23:09,2025-08-09 19:23:09,202508071923,202508091923
9000009523,1000009523,Correo Argentino,TRK-4V1NG3IYXC,DELIVERED,2025-09-16 07:03:46,2025-09-18 07:03:46,202509160703,202509180703
9000009524,1000009524,Correo Argentino,TRK-BHUT8UZKNC,DELIVERED,2024-08-04 16:16:11,2024-08-07 16:16:11,202408041616,202408071616
9000009525,1000009525,PICKUP,-1,SHIPPED,2024-05-23 23:48:52,2024-05-24 23:48:52,202405232348,202405242348
9000009526,1000009526,Correo Argentino,TRK-PHFIOVIWVO,DELIVERED,2025-04-05 08:03:31,2025-04-09 08:03:31,202504050803,202504090803
9000009527,1000009527,PICKUP,-1,DELIVERED,2024-05-26 11:15:13,2024-05-27 11:15:13,202405261115,202405271115
9000009528,1000009528,PICKUP,-1,SHIPPED,2025-03-14 13:28:33,2025-03-15 13:28:33,202503141328,202503151328
9000009529,1000009529,Correo Argentino,-1,CANCELLED,,,-1,-1
9000009530,1000009530,PICKUP,-1,READY,2025-05-05 00:25:08,2025-05-06 00:25:08,202505050025,202505060025
9000009531,1000009531,Correo Argentino,TRK-MK7K811KUE,SHIPPED,2025-08-22 23:37:30,2025-08-26 23:37:30,202508222337,202508262337
9000009532,1000009532,Correo Argentino,TRK-3XXTC7UDGC,DELIVERED,2025-09-07 11:21:46,2025-09-10 11:21:46,202509071121,202509101121
9000009533,1000009533,Correo Argentino,TRK-9LVLXSKABO,DELIVERED,2025-08-03 09:41:17,2025-08-07 09:41:17,202508030941,202508070941
9000009534,1000009534,PICKUP,-1,CANCELLED,,,-1,-1
9000009535,1000009535,PICKUP,-1,DELIVERED,2024-04-06 00:48:03,2024-04-07 00:48:03,202404060048,202404070048
9000009536,1000009536,Correo Argentino,TRK-JX3KMCIMXN,DELIVERED,2025-08-11 15:13:04,2025-08-13 15:13:04,202508111513,202508131513
9000009537,1000009537,Correo Argentino,-1,CANCELLED,,,-1,-1
9000009538,1000009538,PICKUP,-1,DELIVERED,2024-08-25 17:12:57,2024-08-26 17:12:57,202408251712,202408261712
9000009539,1000009539,Correo Argentino,TRK-HVR51NGQHF,SHIPPED,2024-09-26 17:55:37,2024-09-30 17:55:37,202409261755,202409301755
9000009540,1000009540,Correo Argentino,TRK-PSCGNR0MYS,DELIVERED,2024-12-22 05:08:58,2024-12-26 05:08:58,202412220508,202412260508
9000009541,1000009541,PICKUP,-1,SHIPPED,2025-01-17 18:55:39,2025-01-18 18:55:39,202501171855,202501181855
9000009542,1000009542,Correo Argentino,TRK-QKWNZWPXQM,DELIVERED,2025-07-09 15:37:54,2025-07-12 15:37:54,202507091537,202507121537
9000009543,1000009543,PICKUP,-1,DELIVERED,2024-04-11 23:27:00,2024-04-12 23:27:00,202404112327,202404122327
9000009544,1000009544,Correo Argentino,TRK-DJLH1PR5CW,SHIPPED,2024-06-09 19:09:33,2024-06-14 19:09:33,202406091909,202406141909
9000009545,1000009545,Correo Argentino,-1,CANCELLED,,,-1,-1
9000009546,1000009546,Correo Argentino,TRK-X6UD6ZEJYT,DELIVERED,2025-07-06 00:57:56,2025-07-09 00:57:56,202507060057,202507090057
9000009547,1000009547,Correo Argentino,TRK-1X0MDI29P1,DELIVERED,2025-03-30 21:30:41,2025-04-01 21:30:41,202503302130,202504012130
9000009548,1000009548,PICKUP,-1,DELIVERED,2024-09-12 21:02:52,2024-09-13 21:02:52,202409122102,202409132102
