payment_sk,payment_id,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,paid_at_sk,method,status,currency_code,subtotal,tax_amount,shipping_fee,amount,transaction_ref
181,7000000180,1000000180,445,1,-1,-1,753,556305,557925,GATEWAY,PAID,ARS,25200.0,5292.0,1200.0,31692.0,TX-JKFCQJUKURK1
182,7000000181,1000000181,560,1,-1,-1,83,808996,810676,CARD,PAID,ARS,23520.0,4939.2,900.0,29359.2,TX-XWTR1UEIAQ3J
183,7000000182,1000000182,403,1,-1,-1,2607,715504,718504,GATEWAY,PAID,ARS,25080.0,5266.8,1200.0,31546.8,TX-7L09W7WAP0O0
184,7000000183,1000000183,693,2,1,1,1,784263,786723,TRANSFER,PAID,ARS,27000.0,5670.0,0.0,32670.0,TX-A0GOAJB6RU3T
185,7000000184,1000000184,274,2,2,2,2,1067366,1070966,CASH,PAID,ARS,13500.0,2835.0,0.0,16335.0,TX-W1W31Q5F7XKK
186,7000000185,1000000185,804,1,-1,-1,944,640684,642784,CARD,PAID,ARS,59844.0,12567.24,1200.0,73611.24,TX-QLQP66ZVGIMR
187,7000000186,1000000186,1495,1,-1,-1,1364,657692,658772,GATEWAY,PAID,ARS,11400.0,2394.0,900.0,14694.0,TX-T1WW8PAWHLQ7
188,7000000187,1000000187,48,2,1,1,1,941566,943366,CARD,REFUNDED,ARS,32400.0,6804.0,0.0,39204.0,TX-LNM2XQQ0VBQ6
189,7000000188,1000000188,661,2,3,3,3,1217880,1220460,CARD,PAID,ARS,27000.0,5670.0,0.0,32670.0,TX-CGL3TKQVXCRL
190,7000000189,1000000189,984,1,-1,-1,1812,529295,532355,GATEWAY,PAID,ARS,37044.0,7779.24,900.0,45723.24,TX-RYV7WF3XMBAU
191,7000000190,1000000190,1384,1,-1,-1,1972,578416,579736,CARD,PAID,ARS,11760.0,2469.6,0.0,14229.6,TX-ACMA2H5CSRRQ
192,7000000191,1000000191,788,1,-1,-1,206,1252561,-1,CARD,FAILED,ARS,88344.0,18552.24,0.0,106896.24,-1
193,7000000192,1000000192,456,2,2,2,2,450289,453529,CASH,PAID,ARS,12000.0,2520.0,0.0,14520.0,TX-R97RQQIO1QLM
194,7000000193,1000000193,427,1,-1,-1,695,417865,418285,CARD,PAID,ARS,32400.0,6804.0,1200.0,40404.0,TX-FWUNIBW1GIX5
195,7000000194,1000000194,866,1,-1,-1,2574,1247899,1250119,GATEWAY,PAID,ARS,45000.0,9450.0,0.0,54450.0,TX-UI9XQ56QBUBU
196,7000000195,1000000195,371,1,-1,-1,600,963713,965873,CARD,PAID,ARS,45840.0,9626.4,1200.0,56666.4,TX-L3XKKJLIVBCN
197,7000000196,1000000196,1000,1,-1,-1,1384,1205186,1208486,GATEWAY,PAID,ARS,30000.0,6300.0,1200.0,37500.0,TX-R18606ZCYXQ6
198,7000000197,1000000197,1404,1,-1,-1,795,495410,496970,GATEWAY,PAID,ARS,10800.0,2268.0,1200.0,14268.0,TX-511R6MDMB6O7
199,7000000198,1000000198,1159,1,-1,-1,788,401062,401662,CARD,PAID,ARS,29160.0,6123.6,900.0,36183.6,TX-HVOGE67SNVCE
200,7000000199,1000000199,1040,1,-1,-1,2797,991530,992970,GATEWAY,PAID,ARS,48000.0,10080.0,1200.0,59280.0,TX-GMUCJI7EKVZA
201,7000000200,1000000200,464,1,-1,-1,2537,739681,741961,GATEWAY,PAID,ARS,21600.0,4536.0,900.0,27036.0,TX-FVLC254ZH0QA
202,7000000201,1000000201,166,1,-1,-1,2941,814910,815450,GATEWAY,REFUNDED,ARS,40950.0,8599.5,1200.0,50749.5,TX-UHXXCDXF1Q2B
203,7000000202,1000000202,1056,2,3,3,3,1003211,1005371,CARD,PAID,ARS,36000.0,7560.0,0.0,43560.0,TX-9BINMYXDHZ0E
204,7000000203,1000000203,925,2,3,3,3,816468,816948,CARD,PAID,ARS,32400.0,6804.0,0.0,39204.0,TX-QCZ1LK4KTCM2
205,7000000204,1000000204,488,1,-1,-1,257,918004,-1,GATEWAY,FAILED,ARS,40500.0,8505.0,1200.0,50205.0,-1
206,7000000205,1000000205,903,1,-1,-1,898,746560,748660,CARD,PAID,ARS,14700.0,3087.0,0.0,17787.0,TX-ZU368UUJ2G43
207,7000000206,1000000206,70,1,-1,-1,1092,1176898,1179718,CARD,PAID,ARS,23520.0,4939.2,1200.0,29659.2,TX-811NAE2DWBNU
208,7000000207,1000000207,1459,1,-1,-1,1330,1061791,1065211,GATEWAY,PAID,ARS,12348.0,2593.08,900.0,15841.08,TX-FAXI1S9NPAXU
209,7000000208,1000000208,500,2,2,2,2,1025049,1029309,CASH,PAID,ARS,44550.0,9355.5,0.0,53905.5,TX-XR8ZBM8PE4L9
210,7000000209,1000000209,361,1,-1,-1,1297,1012477,1014877,CARD,PAID,ARS,25200.0,5292.0,1200.0,31692.0,TX-ADKEL21AA6Y8
211,7000000210,1000000210,476,1,-1,-1,2590,993081,994821,CARD,PAID,ARS,13500.0,2835.0,1500.0,17835.0,TX-FHAK7TJ2GWD8
212,7000000211,1000000211,1400,2,1,1,1,1167835,1169155,CASH,REFUNDED,ARS,66780.0,14023.8,0.0,80803.8,TX-4S764623AHW9
213,7000000212,1000000212,945,1,-1,-1,886,949793,951413,CARD,PAID,ARS,11760.0,2469.6,900.0,15129.6,TX-W53ZG1IGAE7U
214,7000000213,1000000213,1443,1,-1,-1,900,505580,509000,GATEWAY,PAID,ARS,15750.0,3307.5,1500.0,20557.5,TX-LPBS1GYAPNRR
215,7000000214,1000000214,1430,1,-1,-1,2687,642223,646243,GATEWAY,PAID,ARS,22680.0,4762.8,900.0,28342.8,TX-T9LZX8UBES81
216,7000000215,1000000215,1330,1,-1,-1,1579,394271,398051,CARD,PAID,ARS,51015.0,10713.15,900.0,62628.15,TX-L8B7K0MHIHTF
217,7000000216,1000000216,274,1,-1,-1,506,1066356,1069356,GATEWAY,PAID,ARS,15675.0,3291.75,900.0,19866.75,TX-1ZY6N78JP289
218,7000000217,1000000217,1251,2,2,2,2,490209,493269,CARD,PAID,ARS,59962.5,12592.12,0.0,72554.62,TX-GIU5DSJNCTFT
219,7000000218,1000000218,176,1,-1,-1,550,620158,623638,CARD,PAID,ARS,31860.0,6690.6,1200.0,39750.6,TX-U18MD3SZXDF0
220,7000000219,1000000219,42,2,2,2,2,588689,588869,CASH,PAID,ARS,45000.0,9450.0,0.0,54450.0,TX-4KBQ08F1IH6L
221,7000000220,1000000220,582,1,-1,-1,1933,1258704,1259004,CARD,PAID,ARS,11400.0,2394.0,900.0,14694.0,TX-IDZYNING1FJ4
222,7000000221,1000000221,4,2,1,1,1,1061755,1062235,CARD,PAID,ARS,23520.0,4939.2,0.0,28459.2,TX-GOAPADJXH3W6
223,7000000222,1000000222,569,2,2,2,2,702061,703801,CARD,PAID,ARS,21600.0,4536.0,0.0,26136.0,TX-4FCM56J61UM0
224,7000000223,1000000223,157,2,1,1,1,868325,868565,CASH,PAID,ARS,22680.0,4762.8,0.0,27442.8,TX-9W04PDTIIHE1
225,7000000224,1000000224,649,1,-1,-1,311,995828,997268,CARD,PAID,ARS,40500.0,8505.0,1200.0,50205.0,TX-SYTMXBV9MDPO
226,7000000225,1000000225,1230,1,-1,-1,1403,1191477,1194537,CARD,PAID,ARS,34020.0,7144.2,0.0,41164.2,TX-32II8K179YIX
227,7000000226,1000000226,197,1,-1,-1,2867,637633,639733,CARD,PAID,ARS,29160.0,6123.6,1200.0,36483.6,TX-7SRDV4EEHRDW
228,7000000227,1000000227,731,1,-1,-1,2594,639355,642295,GATEWAY,PAID,ARS,35280.0,7408.8,1200.0,43888.8,TX-O8PHNCK5QDAD
229,7000000228,1000000228,506,1,-1,-1,2647,1002486,1006806,CARD,PAID,ARS,35280.0,7408.8,900.0,43588.8,TX-KUBXDHQCLJXC
230,7000000229,1000000229,751,2,2,2,2,1023235,-1,CARD,FAILED,ARS,13500.0,2835.0,0.0,16335.0,-1
231,7000000230,1000000230,485,1,-1,-1,1341,876237,877797,GATEWAY,PAID,ARS,32400.0,6804.0,900.0,40104.0,TX-YX4B18B9QCL3
232,7000000231,1000000231,823,1,-1,-1,57,582753,585213,GATEWAY,PAID,ARS,47250.0,9922.5,900.0,58072.5,TX-PX6B4626S2QQ
233,7000000232,1000000232,680,1,-1,-1,1497,954575,955535,GATEWAY,PAID,ARS,36936.0,7756.56,1200.0,45892.56,TX-FRUXTNXJ8UWO
234,7000000233,1000000233,417,1,-1,-1,2093,818455,822715,CARD,PAID,ARS,15000.0,3150.0,900.0,19050.0,TX-Z4JKA0J2NBI5
235,7000000234,1000000234,677,1,-1,-1,2205,1092925,1095805,CARD,PAID,ARS,23520.0,4939.2,1200.0,29659.2,TX-E47RHOW59Q7S
236,7000000235,1000000235,1327,2,2,2,2,749421,-1,CASH,FAILED,ARS,21600.0,4536.0,0.0,26136.0,-1
237,7000000236,1000000236,593,2,1,1,1,884598,888438,CASH,PAID,ARS,24000.0,5040.0,0.0,29040.0,TX-QF1ADFQ90QPH
238,7000000237,1000000237,606,2,1,1,1,811864,816124,CASH,PAID,ARS,36000.0,7560.0,0.0,43560.0,TX-WRZQE54PFMIC
239,7000000238,1000000238,137,2,2,2,2,995428,999028,CASH,PAID,ARS,21168.0,4445.28,0.0,25613.28,TX-9S9BHWO6L2MX
240,7000000239,1000000239,487,1,-1,-1,1637,425129,427349,GATEWAY,PAID,ARS,51660.0,10848.6,900.0,63408.6,TX-XL0GF8E59JMZ
241,7000000240,1000000240,909,1,-1,-1,2066,775770,778590,CARD,REFUNDED,ARS,39000.0,8190.0,900.0,48090.0,TX-9A8F8BOR2KEG
242,7000000241,1000000241,179,2,1,1,1,762393,763773,CASH,PAID,ARS,59400.0,12474.0,0.0,71874.0,TX-QH1J5TAC9PFH
243,7000000242,1000000242,183,1,-1,-1,2017,1206531,-1,GATEWAY,FAILED,ARS,37044.0,7779.24,1200.0,46023.24,-1
244,7000000243,1000000243,536,1,-1,-1,827,1107941,1111361,CARD,PAID,ARS,16500.0,3465.0,0.0,19965.0,TX-CUJ1U5XI18T1
245,7000000244,1000000244,1341,2,1,1,1,721564,724204,CARD,PAID,ARS,20520.0,4309.2,0.0,24829.2,TX-9T0Z6M9ZMXZX
246,7000000245,1000000245,378,2,1,1,1,1062772,1065052,CASH,REFUNDED,ARS,40350.0,8473.5,0.0,48823.5,TX-6831FEZ0MSG1
247,7000000246,1000000246,548,1,-1,-1,537,1267994,-1,GATEWAY,FAILED,ARS,61650.0,12946.5,0.0,74596.5,-1
248,7000000247,1000000247,757,1,-1,-1,3131,836807,837587,GATEWAY,PAID,ARS,15435.0,3241.35,900.0,19576.35,TX-HKUMCISYOXOM
249,7000000248,1000000248,522,2,4,4,4,784029,786849,TRANSFER,PAID,ARS,10800.0,2268.0,0.0,13068.0,TX-RLOSALSUL8SN
250,7000000249,1000000249,1384,2,3,3,3,510236,513236,CASH,PAID,ARS,39600.0,8316.0,0.0,47916.0,TX-NWGXV38PFITC
251,7000000250,1000000250,473,1,-1,-1,843,733594,737914,CARD,PAID,ARS,42525.0,8930.25,1500.0,52955.25,TX-32B62346A4RY
252,7000000251,1000000251,1316,2,3,3,3,459596,463676,CASH,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-PXPQUBPX8JRW
253,7000000252,1000000252,1356,2,1,1,1,441690,441870,CASH,PAID,ARS,44100.0,9261.0,0.0,53361.0,TX-2XQZ21XG77FL
254,7000000253,1000000253,266,1,-1,-1,1464,1041746,1045766,GATEWAY,REFUNDED,ARS,46296.0,9722.16,0.0,56018.16,TX-SMD7KL9INTUO
255,7000000254,1000000254,1359,2,2,2,2,764968,766888,TRANSFER,PAID,ARS,21168.0,4445.28,0.0,25613.28,TX-YGMEXF9LO4ZZ
256,7000000255,1000000255,843,1,-1,-1,2933,676949,678689,GATEWAY,PAID,ARS,14700.0,3087.0,900.0,18687.0,TX-5LZ2L2E9EU0G
257,7000000256,1000000256,599,1,-1,-1,105,747713,748793,GATEWAY,PAID,ARS,23520.0,4939.2,1200.0,29659.2,TX-ATXAB0G3YVOL
258,7000000257,1000000257,1048,2,1,1,1,1095248,1097528,CARD,PAID,ARS,57900.0,12159.0,0.0,70059.0,TX-5ZVOMXW3HB9E
259,7000000258,1000000258,319,1,-1,-1,3048,872613,876093,CARD,PAID,ARS,28500.0,5985.0,900.0,35385.0,TX-YRH62E21TRBX
260,7000000259,1000000259,846,1,-1,-1,975,1234709,1238549,GATEWAY,REFUNDED,ARS,25872.0,5433.12,1500.0,32805.12,TX-3JF46DE7KIOS
261,7000000260,1000000260,1491,1,-1,-1,2539,851072,852812,CARD,PAID,ARS,33000.0,6930.0,1200.0,41130.0,TX-XKQN8OY7GNJZ
262,7000000261,1000000261,79,1,-1,-1,1366,1205143,1206103,CARD,PAID,ARS,24000.0,5040.0,0.0,29040.0,TX-2BYNCS5834BK
263,7000000262,1000000262,748,1,-1,-1,3055,817659,820479,CARD,PAID,ARS,35280.0,7408.8,900.0,43588.8,TX-KVZBDGVVVVDK
264,7000000263,1000000263,537,1,-1,-1,3146,879566,880106,CARD,PAID,ARS,40500.0,8505.0,900.0,49905.0,TX-SGWN0MODP9NU
265,7000000264,1000000264,303,2,2,2,2,1211547,1213047,CARD,PAID,ARS,57645.0,12105.45,0.0,69750.45,TX-M6XK7OX4ROYL
266,7000000265,1000000265,1065,1,-1,-1,1757,521569,524269,GATEWAY,PAID,ARS,52536.0,11032.56,900.0,64468.56,TX-10MEATDUX63R
267,7000000266,1000000266,606,1,-1,-1,1858,1061917,1063237,GATEWAY,PAID,ARS,39195.0,8230.95,900.0,48325.95,TX-SWCAHKTWI9B8
268,7000000267,1000000267,553,1,-1,-1,1632,437844,440184,CARD,PAID,ARS,27000.0,5670.0,1200.0,33870.0,TX-RZNNWXSS3SVY
269,7000000268,1000000268,656,1,-1,-1,361,984169,-1,CARD,FAILED,ARS,11400.0,2394.0,0.0,13794.0,-1
270,7000000269,1000000269,786,1,-1,-1,1402,765733,-1,CARD,FAILED,ARS,69105.0,14512.05,0.0,83617.05,-1
271,7000000270,1000000270,663,2,1,1,1,419614,419914,CASH,PAID,ARS,11760.0,2469.6,0.0,14229.6,TX-LUUJ7KEX5DEV
272,7000000271,1000000271,833,1,-1,-1,1297,414680,416120,CARD,REFUNDED,ARS,71280.0,14968.8,1200.0,87448.8,TX-0EOARRWWS4FZ
273,7000000272,1000000272,844,1,-1,-1,1061,783215,785495,GATEWAY,PAID,ARS,26400.0,5544.0,1200.0,33144.0,TX-JNBZVFV991AC
274,7000000273,1000000273,720,1,-1,-1,353,440500,441220,CARD,PAID,ARS,35280.0,7408.8,900.0,43588.8,TX-ZV4TY9YKRZ1Y
275,7000000274,1000000274,169,2,1,1,1,743375,743615,CARD,PAID,ARS,63690.0,13374.9,0.0,77064.9,TX-3G5SMQ5UFK8U
276,7000000275,1000000275,969,1,-1,-1,1858,601880,605180,GATEWAY,PAID,ARS,21600.0,4536.0,1200.0,27336.0,TX-217PFTPYBOR9
277,7000000276,1000000276,268,2,4,4,4,1089812,1092272,CARD,PAID,ARS,24000.0,5040.0,0.0,29040.0,TX-3TFMS12WBAKE
278,7000000277,1000000277,122,2,1,1,1,766469,767369,CARD,PAID,ARS,42000.0,8820.0,0.0,50820.0,TX-DWW8DXAJXMB5
279,7000000278,1000000278,617,1,-1,-1,2841,970197,972597,GATEWAY,PAID,ARS,21600.0,4536.0,1500.0,27636.0,TX-WLX04XSBY2OU
280,7000000279,1000000279,608,1,-1,-1,2268,1206400,-1,GATEWAY,FAILED,ARS,44100.0,9261.0,900.0,54261.0,-1
281,7000000280,1000000280,732,2,1,1,1,643438,646378,CARD,PAID,ARS,27300.0,5733.0,0.0,33033.0,TX-DPUSQC38SEOO
282,7000000281,1000000281,211,1,-1,-1,2122,980213,981413,CARD,PAID,ARS,43968.0,9233.28,900.0,54101.28,TX-NIFMPEOSO1F1
283,7000000282,1000000282,475,1,-1,-1,1567,874289,876329,GATEWAY,PAID,ARS,19440.0,4082.4,900.0,24422.4,TX-41Q6L4JDGJ8Y
284,7000000283,1000000283,949,1,-1,-1,2712,1169620,1172680,CARD,PAID,ARS,12825.0,2693.25,1200.0,16718.25,TX-70LGRPZRXEP4
285,7000000284,1000000284,426,2,2,2,2,451545,452685,CARD,PAID,ARS,58500.0,12285.0,0.0,70785.0,TX-5MN6SC6XSGAF
286,7000000285,1000000285,386,1,-1,-1,1443,790453,-1,CARD,FAILED,ARS,15000.0,3150.0,1200.0,19350.0,-1
287,7000000286,1000000286,500,1,-1,-1,2067,629578,633538,CARD,PAID,ARS,29400.0,6174.0,1500.0,37074.0,TX-4U41TQZ1VFUJ
288,7000000287,1000000287,677,2,1,1,1,1120912,1121872,CASH,PAID,ARS,42750.0,8977.5,0.0,51727.5,TX-6ZHDQAIBHYHH
289,7000000288,1000000288,33,2,1,1,1,925564,926524,CASH,PAID,ARS,11760.0,2469.6,0.0,14229.6,TX-5HTY6XNGDJ56
290,7000000289,1000000289,194,1,-1,-1,3137,961453,-1,CARD,FAILED,ARS,73710.0,15479.1,1200.0,90389.1,-1
291,7000000290,1000000290,78,1,-1,-1,2789,797037,797817,GATEWAY,PAID,ARS,85830.0,18024.3,1500.0,105354.3,TX-71M8ECKC546R
292,7000000291,1000000291,102,1,-1,-1,1996,771302,774962,GATEWAY,PAID,ARS,47025.0,9875.25,0.0,56900.25,TX-9BYQ71UHA6F6
293,7000000292,1000000292,1072,2,4,4,4,1050399,1052019,CARD,PAID,ARS,26670.0,5600.7,0.0,32270.7,TX-GUYG1JEV4IY4
294,7000000293,1000000293,754,1,-1,-1,1359,1214988,1216368,CARD,PAID,ARS,21600.0,4536.0,900.0,27036.0,TX-0JPO94I4MWNA
295,7000000294,1000000294,195,1,-1,-1,1152,514768,-1,CARD,FAILED,ARS,36000.0,7560.0,900.0,44460.0,-1
296,7000000295,1000000295,862,2,4,4,4,1002287,1004807,TRANSFER,REFUNDED,ARS,20520.0,4309.2,0.0,24829.2,TX-G4P93NYH90EN
297,7000000296,1000000296,240,2,2,2,2,611285,614765,CASH,PAID,ARS,15000.0,3150.0,0.0,18150.0,TX-E2KQ0B1VWNTV
298,7000000297,1000000297,682,2,1,1,1,1199586,1202466,CASH,REFUNDED,ARS,44100.0,9261.0,0.0,53361.0,TX-D2IGDXBZ392N
299,7000000298,1000000298,849,2,1,1,1,796672,800092,CASH,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-KXUNDMFZ5WW4
300,7000000299,1000000299,807,2,3,3,3,535353,537273,CARD,PAID,ARS,36000.0,7560.0,0.0,43560.0,TX-D8L8DJ0EK3LN
301,7000000300,1000000300,901,1,-1,-1,1279,818613,819033,GATEWAY,PAID,ARS,44160.0,9273.6,1200.0,54633.6,TX-TR3GAE9DR5DB
302,7000000301,1000000301,61,1,-1,-1,371,534367,536827,GATEWAY,PAID,ARS,24000.0,5040.0,0.0,29040.0,TX-KEOC6P3FKE5H
303,7000000302,1000000302,1082,1,-1,-1,1272,1194898,-1,GATEWAY,FAILED,ARS,56700.0,11907.0,900.0,69507.0,-1
304,7000000303,1000000303,1286,2,3,3,3,462184,466024,CARD,PAID,ARS,32400.0,6804.0,0.0,39204.0,TX-KJG7DP5ULP2X
305,7000000304,1000000304,1416,1,-1,-1,1942,460318,464038,CARD,PAID,ARS,98077.5,20596.27,1200.0,119873.77,TX-TUYL0BU1IADY
306,7000000305,1000000305,979,1,-1,-1,2689,1027224,1029684,CARD,PAID,ARS,25200.0,5292.0,1200.0,31692.0,TX-B92HA6ELOUQX
307,7000000306,1000000306,800,1,-1,-1,969,524285,527225,CARD,PAID,ARS,69150.0,14521.5,0.0,83671.5,TX-GRX6A990BSH1
308,7000000307,1000000307,800,1,-1,-1,3193,721143,722523,CARD,PAID,ARS,13500.0,2835.0,1500.0,17835.0,TX-YZ8JG2RZGHXI
309,7000000308,1000000308,757,1,-1,-1,1366,477996,480576,GATEWAY,PAID,ARS,13500.0,2835.0,1500.0,17835.0,TX-I5X65UM4YRV8
310,7000000309,1000000309,1194,2,1,1,1,495585,-1,CASH,FAILED,ARS,37800.0,7938.0,0.0,45738.0,-1
311,7000000310,1000000310,673,1,-1,-1,1712,884553,885393,GATEWAY,PAID,ARS,21600.0,4536.0,1500.0,27636.0,TX-GF0G46U2SLZ2
312,7000000311,1000000311,1266,2,2,2,2,889364,893384,CARD,PAID,ARS,29925.0,6284.25,0.0,36209.25,TX-A9VQNWCQTJVU
313,7000000312,1000000312,7,2,2,2,2,957130,958750,CASH,PAID,ARS,29925.0,6284.25,0.0,36209.25,TX-QYUOLNLPR9A6
314,7000000313,1000000313,1040,2,3,3,3,1079826,1083846,CARD,PAID,ARS,59250.0,12442.5,0.0,71692.5,TX-9C70TRVTFMRM
315,7000000314,1000000314,873,1,-1,-1,2430,767867,770987,GATEWAY,PAID,ARS,26760.0,5619.6,1200.0,33579.6,TX-H6DU9ZZ99VMH
316,7000000315,1000000315,1336,1,-1,-1,2185,1058590,1060690,CARD,PAID,ARS,44175.0,9276.75,900.0,54351.75,TX-QYEPJRF57CPL
317,7000000316,1000000316,708,2,1,1,1,1047823,1051063,CARD,PAID,ARS,59175.0,12426.75,0.0,71601.75,TX-T27JLLZ90Z23
318,7000000317,1000000317,380,1,-1,-1,742,682108,684268,CARD,PAID,ARS,29700.0,6237.0,1500.0,37437.0,TX-A2B0X2VVI7AI
319,7000000318,1000000318,634,2,4,4,4,754727,756707,CARD,PAID,ARS,12600.0,2646.0,0.0,15246.0,TX-4JQTH0TPGOK6
320,7000000319,1000000319,578,1,-1,-1,2483,511590,515490,CARD,PAID,ARS,11760.0,2469.6,1200.0,15429.6,TX-EYD3MYNUEUVL
321,7000000320,1000000320,1479,1,-1,-1,517,1209826,1212646,CARD,PAID,ARS,29250.0,6142.5,1200.0,36592.5,TX-LNOJKNPN8S6G
322,7000000321,1000000321,1399,1,-1,-1,3181,1187053,1191133,GATEWAY,PAID,ARS,77100.0,16191.0,1200.0,94491.0,TX-6UL6ULM1T6I8
323,7000000322,1000000322,522,2,4,4,4,820395,821295,CASH,PAID,ARS,30780.0,6463.8,0.0,37243.8,TX-U4QP4ULPQP81
324,7000000323,1000000323,247,2,1,1,1,1010834,1014914,CARD,PAID,ARS,45216.0,9495.36,0.0,54711.36,TX-2P4LEW4P220X
325,7000000324,1000000324,96,2,4,4,4,895193,898013,CASH,PAID,ARS,57696.0,12116.16,0.0,69812.16,TX-90ZM8JKX2Y5L
326,7000000325,1000000325,798,2,2,2,2,766865,770525,CARD,PAID,ARS,23760.0,4989.6,0.0,28749.6,TX-O41OIMJGZ9AU
327,7000000326,1000000326,21,1,-1,-1,2820,594187,596287,CARD,PAID,ARS,69480.0,14590.8,0.0,84070.8,TX-450XPOI73T2G
328,7000000327,1000000327,1236,1,-1,-1,1160,891848,892688,CARD,PAID,ARS,24696.0,5186.16,1200.0,31082.16,TX-PK9VO8PM4Y2M
329,7000000328,1000000328,130,1,-1,-1,2634,938757,940137,GATEWAY,PAID,ARS,66975.0,14064.75,1200.0,82239.75,TX-1KKTDNUMVEXG
330,7000000329,1000000329,169,1,-1,-1,1195,460050,463410,CARD,PAID,ARS,35640.0,7484.4,1200.0,44324.4,TX-XJH8KGYZM509
331,7000000330,1000000330,973,2,2,2,2,854498,857078,CASH,PAID,ARS,24000.0,5040.0,0.0,29040.0,TX-MFPVK4WYZIQO
332,7000000331,1000000331,1449,1,-1,-1,1764,868831,872671,CARD,PAID,ARS,55935.0,11746.35,900.0,68581.35,TX-2NWBAN52V58N
333,7000000332,1000000332,210,1,-1,-1,2680,1253931,1255671,GATEWAY,PAID,ARS,50700.0,10647.0,1200.0,62547.0,TX-2LCHHCC5ZSNP
334,7000000333,1000000333,737,1,-1,-1,2292,857248,-1,GATEWAY,FAILED,ARS,12936.0,2716.56,900.0,16552.56,-1
335,7000000334,1000000334,1350,1,-1,-1,1059,1061491,1063531,GATEWAY,PAID,ARS,57720.0,12121.2,1500.0,71341.2,TX-AACSM4V7B6LD
336,7000000335,1000000335,170,1,-1,-1,1428,411623,415463,CARD,PAID,ARS,59910.0,12581.1,1200.0,73691.1,TX-9VP4JS6NLM4G
337,7000000336,1000000336,217,1,-1,-1,1796,641204,643784,GATEWAY,PAID,ARS,38400.0,8064.0,1500.0,47964.0,TX-MRUO0N85J0DK
338,7000000337,1000000337,254,1,-1,-1,2438,720117,722397,CARD,PAID,ARS,13500.0,2835.0,1500.0,17835.0,TX-FC0XEF6A9XCX
339,7000000338,1000000338,1400,1,-1,-1,1653,469987,474127,GATEWAY,REFUNDED,ARS,38220.0,8026.2,900.0,47146.2,TX-5AQRJS9NPTPR
340,7000000339,1000000339,1213,1,-1,-1,2202,1063137,-1,GATEWAY,FAILED,ARS,44100.0,9261.0,1200.0,54561.0,-1
341,7000000340,1000000340,1410,1,-1,-1,3049,666409,669469,GATEWAY,PAID,ARS,10800.0,2268.0,1200.0,14268.0,TX-V49TDYF12CHD
342,7000000341,1000000341,128,2,2,2,2,864706,867646,CASH,PAID,ARS,25200.0,5292.0,0.0,30492.0,TX-1PO9O2M470N9
343,7000000342,1000000342,499,1,-1,-1,601,755169,759429,CARD,PAID,ARS,14250.0,2992.5,900.0,18142.5,TX-96NJWU73365R
344,7000000343,1000000343,494,1,-1,-1,2683,674024,678164,CARD,PAID,ARS,22140.0,4649.4,1200.0,27989.4,TX-V4W5NU4IN2KQ
345,7000000344,1000000344,755,1,-1,-1,2503,646833,649353,GATEWAY,PAID,ARS,33000.0,6930.0,1500.0,41430.0,TX-6LR6SAKRAFFL
346,7000000345,1000000345,518,1,-1,-1,2592,528403,529363,CARD,PAID,ARS,34020.0,7144.2,0.0,41164.2,TX-5WDA03DAZ3RW
347,7000000346,1000000346,1171,2,4,4,4,981113,983993,TRANSFER,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-GHB9NH3PF34H
348,7000000347,1000000347,1261,1,-1,-1,1440,685076,687416,CARD,PAID,ARS,44100.0,9261.0,900.0,54261.0,TX-HPYHX68YV2NP
349,7000000348,1000000348,468,2,4,4,4,812330,814070,CASH,PAID,ARS,10260.0,2154.6,0.0,12414.6,TX-YS1DUAFA0XRJ
350,7000000349,1000000349,503,1,-1,-1,2651,699904,701164,CARD,PAID,ARS,36000.0,7560.0,1200.0,44760.0,TX-QRSPPOBH9GCT
351,7000000350,1000000350,1073,2,3,3,3,463838,467918,CASH,PAID,ARS,35280.0,7408.8,0.0,42688.8,TX-7YSX5TUAN5O2
352,7000000351,1000000351,997,2,1,1,1,531343,531523,CARD,PAID,ARS,27000.0,5670.0,0.0,32670.0,TX-P1YVFKXVQVAE
353,7000000352,1000000352,435,1,-1,-1,2445,946907,947267,CARD,PAID,ARS,28350.0,5953.5,900.0,35203.5,TX-72J7IJ6LNY6W
354,7000000353,1000000353,1401,2,4,4,4,1063499,1066079,CASH,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-Z4PE05SA9C2L
355,7000000354,1000000354,202,1,-1,-1,1194,1064830,1065910,CARD,PAID,ARS,13200.0,2772.0,1200.0,17172.0,TX-JVJ0I4RTQ0BX
356,7000000355,1000000355,920,1,-1,-1,173,847413,850053,CARD,PAID,ARS,40500.0,8505.0,1200.0,50205.0,TX-XKJUPQVUBQEZ
357,7000000356,1000000356,1101,1,-1,-1,1472,1103211,1106511,GATEWAY,PAID,ARS,44100.0,9261.0,0.0,53361.0,TX-X0GOPDIORXB6
358,7000000357,1000000357,305,1,-1,-1,1215,439090,439750,CARD,PAID,ARS,11760.0,2469.6,0.0,14229.6,TX-AVPMX5L77IBR
