order_item_sk,order_item_id,order_id,product_sk,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,quantity,unit_price,discount_amount,line_total,status,currency_code,tax_amount,shipping_fee
13593,5000013592,1000010113,1,350,2,3,3,3,1217844,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,0.0
13594,5000013593,1000010114,1,731,1,-1,-1,1465,1233179,1,12000.0,0.0,12000.0,FULFILLED,ARS,12952.8,900.0
13595,5000013594,1000010114,2,731,1,-1,-1,1465,1233179,2,13500.0,0.0,27000.0,FULFILLED,ARS,12952.8,900.0
13596,5000013595,1000010114,1,731,1,-1,-1,1465,1233179,2,12600.0,2520.0,22680.0,FULFILLED,ARS,12952.8,900.0
13597,5000013596,1000010115,2,557,2,2,2,2,575468,3,16500.0,990.0,48510.0,FULFILLED,ARS,24475.5,0.0
13598,5000013597,1000010115,1,557,2,2,2,2,575468,3,10800.0,0.0,32400.0,FULFILLED,ARS,24475.5,0.0
13599,5000013598,1000010115,1,557,2,2,2,2,575468,3,13200.0,3960.0,35640.0,FULFILLED,ARS,24475.5,0.0
13600,5000013599,1000010116,1,1174,2,1,1,1,1033262,2,12600.0,504.0,24696.0,CREATED,ARS,5186.16,0.0
13601,5000013600,1000010117,2,745,1,-1,-1,304,884957,1,16500.0,825.0,15675.0,FULFILLED,ARS,11714.85,900.0
13602,5000013601,1000010117,2,745,1,-1,-1,304,884957,2,15750.0,3150.0,28350.0,FULFILLED,ARS,11714.85,900.0
13603,5000013602,1000010117,1,745,1,-1,-1,304,884957,1,12000.0,240.0,11760.0,FULFILLED,ARS,11714.85,900.0
13604,5000013603,1000010118,1,492,1,-1,-1,2960,1119042,3,12000.0,3600.0,32400.0,FULFILLED,ARS,6804.0,1500.0
13605,5000013604,1000010119,2,835,2,4,4,4,545178,1,16500.0,330.0,16170.0,FULFILLED,ARS,5777.1,0.0
13606,5000013605,1000010119,1,835,2,4,4,4,545178,1,12600.0,1260.0,11340.0,FULFILLED,ARS,5777.1,0.0
13607,5000013606,1000010120,1,196,1,-1,-1,2488,625828,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,1200.0
13608,5000013607,1000010121,2,1468,2,2,2,2,604120,2,13500.0,2700.0,24300.0,PAID,ARS,7938.0,0.0
13609,5000013608,1000010121,2,1468,2,2,2,2,604120,1,15000.0,1500.0,13500.0,PAID,ARS,7938.0,0.0
13610,5000013609,1000010122,1,19,2,2,2,2,544417,1,12000.0,240.0,11760.0,FULFILLED,ARS,8026.2,0.0
13611,5000013610,1000010122,2,19,2,2,2,2,544417,2,13500.0,540.0,26460.0,FULFILLED,ARS,8026.2,0.0
13612,5000013611,1000010123,1,1042,1,-1,-1,289,932530,3,12000.0,3600.0,32400.0,FULFILLED,ARS,6804.0,1500.0
13613,5000013612,1000010124,2,495,1,-1,-1,1751,902191,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,900.0
13614,5000013613,1000010125,2,743,2,1,1,1,909667,2,15000.0,3000.0,27000.0,PAID,ARS,5670.0,0.0
13615,5000013614,1000010126,2,505,2,2,2,2,361723,3,15750.0,0.0,47250.0,FULFILLED,ARS,17331.3,0.0
13616,5000013615,1000010126,1,505,2,2,2,2,361723,3,12000.0,720.0,35280.0,FULFILLED,ARS,17331.3,0.0
13617,5000013616,1000010127,1,474,1,-1,-1,1897,529068,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,900.0
13618,5000013617,1000010128,1,51,1,-1,-1,1260,681281,1,10800.0,0.0,10800.0,PAID,ARS,7654.5,900.0
13619,5000013618,1000010128,2,51,1,-1,-1,1260,681281,2,13500.0,1350.0,25650.0,PAID,ARS,7654.5,900.0
13620,5000013619,1000010129,1,882,1,-1,-1,2820,752450,3,12000.0,1800.0,34200.0,PAID,ARS,7182.0,1200.0
13621,5000013620,1000010130,2,77,2,1,1,1,911703,2,15000.0,1500.0,28500.0,FULFILLED,ARS,10747.8,0.0
13622,5000013621,1000010130,1,77,2,1,1,1,911703,2,12600.0,2520.0,22680.0,FULFILLED,ARS,10747.8,0.0
13623,5000013622,1000010131,1,348,2,4,4,4,699653,3,10800.0,1620.0,30780.0,FULFILLED,ARS,13267.8,0.0
13624,5000013623,1000010131,1,348,2,4,4,4,699653,3,12000.0,3600.0,32400.0,FULFILLED,ARS,13267.8,0.0
13625,5000013624,1000010132,1,1381,1,-1,-1,218,571931,3,12000.0,720.0,35280.0,FULFILLED,ARS,17488.8,900.0
13626,5000013625,1000010132,1,1381,1,-1,-1,218,571931,2,12000.0,0.0,24000.0,FULFILLED,ARS,17488.8,900.0
13627,5000013626,1000010132,1,1381,1,-1,-1,218,571931,2,12000.0,0.0,24000.0,FULFILLED,ARS,17488.8,900.0
13628,5000013627,1000010133,1,552,1,-1,-1,2700,576124,1,12600.0,252.0,12348.0,CANCELLED,ARS,2593.08,1200.0
13629,5000013628,1000010134,1,1184,1,-1,-1,1200,1202990,2,13200.0,0.0,26400.0,FULFILLED,ARS,5544.0,1500.0
13630,5000013629,1000010135,1,873,1,-1,-1,356,532729,3,12000.0,1800.0,34200.0,PAID,ARS,7182.0,1200.0
13631,5000013630,1000010136,2,744,1,-1,-1,2220,493151,2,15000.0,3000.0,27000.0,REFUNDED,ARS,5670.0,0.0
13632,5000013631,1000010137,1,284,2,4,4,4,657934,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,0.0
13633,5000013632,1000010138,1,858,2,4,4,4,640653,2,12000.0,1200.0,22800.0,FULFILLED,ARS,13718.25,0.0
13634,5000013633,1000010138,2,858,2,4,4,4,640653,3,15750.0,4725.0,42525.0,FULFILLED,ARS,13718.25,0.0
13635,5000013634,1000010139,1,462,1,-1,-1,2672,1010464,2,12000.0,480.0,23520.0,PAID,ARS,4939.2,900.0
13636,5000013635,1000010140,1,1489,2,4,4,4,997744,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,0.0
13637,5000013636,1000010141,1,954,2,4,4,4,528842,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,0.0
13638,5000013637,1000010142,1,897,2,2,2,2,829079,3,12000.0,0.0,36000.0,FULFILLED,ARS,16821.0,0.0
13639,5000013638,1000010142,2,897,2,2,2,2,829079,3,15000.0,900.0,44100.0,FULFILLED,ARS,16821.0,0.0
13640,5000013639,1000010143,2,715,1,-1,-1,1856,476727,2,15750.0,1575.0,29925.0,FULFILLED,ARS,20125.35,1500.0
13641,5000013640,1000010143,2,715,1,-1,-1,1856,476727,2,15000.0,0.0,30000.0,FULFILLED,ARS,20125.35,1500.0
13642,5000013641,1000010143,1,715,1,-1,-1,1856,476727,3,12600.0,1890.0,35910.0,FULFILLED,ARS,20125.35,1500.0
13643,5000013642,1000010144,1,498,1,-1,-1,889,498681,3,12000.0,720.0,35280.0,PAID,ARS,7408.8,1500.0
13644,5000013643,1000010145,1,971,1,-1,-1,656,1141787,1,13200.0,264.0,12936.0,CANCELLED,ARS,9016.56,0.0
13645,5000013644,1000010145,2,971,1,-1,-1,656,1141787,2,15000.0,0.0,30000.0,CANCELLED,ARS,9016.56,0.0
13646,5000013645,1000010146,2,878,2,4,4,4,616112,3,16500.0,0.0,49500.0,FULFILLED,ARS,10395.0,0.0
13647,5000013646,1000010147,1,16,2,3,3,3,1059045,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,0.0
13648,5000013647,1000010148,2,1491,2,2,2,2,526986,3,15000.0,0.0,45000.0,CANCELLED,ARS,14238.0,0.0
13649,5000013648,1000010148,1,1491,2,2,2,2,526986,2,12000.0,1200.0,22800.0,CANCELLED,ARS,14238.0,0.0
13650,5000013649,1000010149,2,404,2,1,1,1,1061374,2,15750.0,3150.0,28350.0,FULFILLED,ARS,5953.5,0.0
13651,5000013650,1000010150,2,177,1,-1,-1,631,1153797,3,15000.0,900.0,44100.0,FULFILLED,ARS,9261.0,1500.0
13652,5000013651,1000010151,1,1445,1,-1,-1,2863,697035,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,900.0
13653,5000013652,1000010152,2,409,1,-1,-1,1969,483517,3,15000.0,2250.0,42750.0,FULFILLED,ARS,8977.5,900.0
13654,5000013653,1000010153,2,1073,2,4,4,4,480299,1,15000.0,1500.0,13500.0,REFUNDED,ARS,2835.0,0.0
13655,5000013654,1000010154,1,692,2,4,4,4,574698,2,12000.0,2400.0,21600.0,PAID,ARS,4536.0,0.0
13656,5000013655,1000010155,2,1230,1,-1,-1,1612,577811,1,13500.0,675.0,12825.0,FULFILLED,ARS,2693.25,1200.0
13657,5000013656,1000010156,1,1488,1,-1,-1,175,748360,1,10800.0,1080.0,9720.0,FULFILLED,ARS,6829.2,900.0
13658,5000013657,1000010156,1,1488,1,-1,-1,175,748360,2,12000.0,1200.0,22800.0,FULFILLED,ARS,6829.2,900.0
13659,5000013658,1000010157,2,1203,1,-1,-1,1524,955378,2,13500.0,540.0,26460.0,FULFILLED,ARS,12171.6,900.0
13660,5000013659,1000010157,2,1203,1,-1,-1,1524,955378,2,15750.0,0.0,31500.0,FULFILLED,ARS,12171.6,900.0
13661,5000013660,1000010158,1,46,1,-1,-1,20,1064400,1,10800.0,0.0,10800.0,FULFILLED,ARS,2268.0,900.0
13662,5000013661,1000010159,2,757,1,-1,-1,2053,1247811,3,15000.0,0.0,45000.0,FULFILLED,ARS,9450.0,900.0
13663,5000013662,1000010160,1,248,1,-1,-1,3078,399166,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,1200.0
13664,5000013663,1000010161,2,1107,2,3,3,3,955314,1,13500.0,1350.0,12150.0,FULFILLED,ARS,2551.5,0.0
13665,5000013664,1000010162,1,1158,2,3,3,3,672775,1,12600.0,1260.0,11340.0,FULFILLED,ARS,2381.4,0.0
13666,5000013665,1000010163,1,102,1,-1,-1,2806,948233,2,12000.0,480.0,23520.0,PAID,ARS,7774.2,900.0
13667,5000013666,1000010163,2,102,1,-1,-1,2806,948233,1,15000.0,1500.0,13500.0,PAID,ARS,7774.2,900.0
13668,5000013667,1000010164,1,1250,1,-1,-1,1987,1103599,2,12600.0,2520.0,22680.0,PAID,ARS,4762.8,1500.0
13669,5000013668,1000010165,1,100,2,4,4,4,356282,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,0.0
13670,5000013669,1000010166,1,40,1,-1,-1,2477,504759,3,12000.0,3600.0,32400.0,FULFILLED,ARS,12927.6,900.0
13671,5000013670,1000010166,1,40,1,-1,-1,2477,504759,3,10800.0,3240.0,29160.0,FULFILLED,ARS,12927.6,900.0
13672,5000013671,1000010167,2,956,1,-1,-1,2563,993169,3,15000.0,4500.0,40500.0,FULFILLED,ARS,8505.0,1200.0
13673,5000013672,1000010168,2,1463,1,-1,-1,502,941107,3,15750.0,2362.5,44887.5,FULFILLED,ARS,9426.38,1200.0
13674,5000013673,1000010169,1,1247,2,2,2,2,1002010,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,0.0
13675,5000013674,1000010170,1,356,1,-1,-1,2777,1123094,3,10800.0,3240.0,29160.0,FULFILLED,ARS,6123.6,1200.0
13676,5000013675,1000010171,2,69,1,-1,-1,1454,532937,1,15750.0,1575.0,14175.0,REFUNDED,ARS,2976.75,1200.0
13677,5000013676,1000010172,1,1428,2,2,2,2,680110,2,13200.0,528.0,25872.0,FULFILLED,ARS,5433.12,0.0
13678,5000013677,1000010173,1,1015,1,-1,-1,1932,481661,1,12000.0,600.0,11400.0,REFUNDED,ARS,12789.0,900.0
13679,5000013678,1000010173,2,1015,1,-1,-1,1932,481661,3,16500.0,0.0,49500.0,REFUNDED,ARS,12789.0,900.0
13680,5000013679,1000010174,2,57,1,-1,-1,2854,944128,3,16500.0,4950.0,44550.0,FULFILLED,ARS,9355.5,900.0
13681,5000013680,1000010175,1,864,1,-1,-1,166,1227349,2,12000.0,1200.0,22800.0,FULFILLED,ARS,12272.4,1500.0
13682,5000013681,1000010175,1,864,1,-1,-1,166,1227349,3,13200.0,3960.0,35640.0,FULFILLED,ARS,12272.4,1500.0
13683,5000013682,1000010176,1,1175,1,-1,-1,2518,421317,1,13200.0,1320.0,11880.0,FULFILLED,ARS,2494.8,900.0
13684,5000013683,1000010177,2,981,1,-1,-1,1880,1191270,1,15000.0,0.0,15000.0,FULFILLED,ARS,9954.0,1200.0
13685,5000013684,1000010177,1,981,1,-1,-1,1880,1191270,3,12000.0,3600.0,32400.0,FULFILLED,ARS,9954.0,1200.0
13686,5000013685,1000010178,1,585,1,-1,-1,1887,521535,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,1500.0
13687,5000013686,1000010179,1,1317,1,-1,-1,1290,602164,2,12600.0,0.0,25200.0,FULFILLED,ARS,5292.0,0.0
13688,5000013687,1000010180,2,798,2,4,4,4,687432,3,15750.0,2362.5,44887.5,CREATED,ARS,11694.38,0.0
13689,5000013688,1000010180,1,798,2,4,4,4,687432,1,12000.0,1200.0,10800.0,CREATED,ARS,11694.38,0.0
13690,5000013689,1000010181,1,149,1,-1,-1,1200,687535,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,1200.0
13691,5000013690,1000010182,1,690,1,-1,-1,45,1111063,2,12000.0,1200.0,22800.0,FULFILLED,ARS,4788.0,900.0
13692,5000013691,1000010183,1,1384,1,-1,-1,168,648018,3,12600.0,1890.0,35910.0,FULFILLED,ARS,7541.1,1200.0
13693,5000013692,1000010184,1,750,2,1,1,1,843381,2,12000.0,480.0,23520.0,FULFILLED,ARS,12562.2,0.0
13694,5000013693,1000010184,1,750,2,1,1,1,843381,1,12000.0,0.0,12000.0,FULFILLED,ARS,12562.2,0.0
13695,5000013694,1000010184,2,750,2,1,1,1,843381,2,13500.0,2700.0,24300.0,FULFILLED,ARS,12562.2,0.0
13696,5000013695,1000010185,2,874,2,3,3,3,1103266,3,15000.0,900.0,44100.0,FULFILLED,ARS,9261.0,0.0
13697,5000013696,1000010186,1,282,1,-1,-1,3156,964149,3,12600.0,3780.0,34020.0,FULFILLED,ARS,7144.2,900.0
13698,5000013697,1000010187,1,75,2,1,1,1,1160259,2,13200.0,2640.0,23760.0,FULFILLED,ARS,4989.6,0.0
13699,5000013698,1000010188,1,994,1,-1,-1,3145,441926,2,10800.0,0.0,21600.0,FULFILLED,ARS,4536.0,1200.0
13700,5000013699,1000010189,1,634,1,-1,-1,404,479831,1,12000.0,1200.0,10800.0,PAID,ARS,2268.0,900.0
13701,5000013700,1000010190,2,748,1,-1,-1,2345,1039652,3,15000.0,4500.0,40500.0,FULFILLED,ARS,8505.0,900.0
13702,5000013701,1000010191,2,835,2,2,2,2,450603,2,13500.0,2700.0,24300.0,FULFILLED,ARS,5103.0,0.0
13703,5000013702,1000010192,1,11,1,-1,-1,3177,793632,2,12600.0,2520.0,22680.0,PAID,ARS,4762.8,900.0
13704,5000013703,1000010193,1,688,1,-1,-1,349,541420,3,12600.0,3780.0,34020.0,FULFILLED,ARS,7144.2,1200.0
13705,5000013704,1000010194,2,1460,1,-1,-1,1066,1269281,3,15000.0,0.0,45000.0,FULFILLED,ARS,9450.0,900.0
13706,5000013705,1000010195,1,1406,1,-1,-1,1604,1233538,3,12600.0,756.0,37044.0,FULFILLED,ARS,7779.24,1200.0
13707,5000013706,1000010196,1,334,2,1,1,1,631503,2,10800.0,432.0,21168.0,CANCELLED,ARS,4445.28,0.0
13708,5000013707,1000010197,1,880,1,-1,-1,2136,727592,2,10800.0,1080.0,20520.0,FULFILLED,ARS,4309.2,1500.0
13709,5000013708,1000010198,2,814,2,4,4,4,373440,3,16500.0,990.0,48510.0,FULFILLED,ARS,10187.1,0.0
13710,5000013709,1000010199,2,1162,1,-1,-1,2522,485974,2,15000.0,3000.0,27000.0,FULFILLED,ARS,5670.0,1200.0
13711,5000013710,1000010200,2,867,2,3,3,3,911021,2,15000.0,0.0,30000.0,FULFILLED,ARS,12474.0,0.0
13712,5000013711,1000010200,2,867,2,3,3,3,911021,2,15000.0,600.0,29400.0,FULFILLED,ARS,12474.0,0.0
13713,5000013712,1000010201,2,682,2,1,1,1,405279,2,15000.0,1500.0,28500.0,FULFILLED,ARS,5985.0,0.0
13714,5000013713,1000010202,2,294,1,-1,-1,1751,475059,1,13500.0,0.0,13500.0,FULFILLED,ARS,15419.25,0.0
13715,5000013714,1000010202,2,294,1,-1,-1,1751,475059,2,15750.0,1575.0,29925.0,FULFILLED,ARS,15419.25,0.0
13716,5000013715,1000010202,2,294,1,-1,-1,1751,475059,2,15000.0,0.0,30000.0,FULFILLED,ARS,15419.25,0.0
13717,5000013716,1000010203,2,1061,2,4,4,4,1061326,1,16500.0,330.0,16170.0,FULFILLED,ARS,3395.7,0.0
13718,5000013717,1000010204,1,601,2,4,4,4,1236424,2,12600.0,1260.0,23940.0,FULFILLED,ARS,5027.4,0.0
13719,5000013718,1000010205,1,676,1,-1,-1,2424,493829,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,1200.0
13720,5000013719,1000010206,2,232,1,-1,-1,1017,712716,3,15750.0,945.0,46305.0,PAID,ARS,20742.75,1200.0
13721,5000013720,1000010206,1,232,1,-1,-1,1017,712716,1,12600.0,630.0,11970.0,PAID,ARS,20742.75,1200.0
13722,5000013721,1000010206,2,232,1,-1,-1,1017,712716,3,15000.0,4500.0,40500.0,PAID,ARS,20742.75,1200.0
13723,5000013722,1000010207,1,417,1,-1,-1,3184,363133,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,900.0
13724,5000013723,1000010208,1,393,1,-1,-1,1854,793307,3,12000.0,1800.0,34200.0,PAID,ARS,7182.0,1200.0
13725,5000013724,1000010209,1,556,2,4,4,4,890757,3,12000.0,720.0,35280.0,PAID,ARS,7408.8,0.0
13726,5000013725,1000010210,2,1029,2,4,4,4,752443,2,15750.0,0.0,31500.0,FULFILLED,ARS,6615.0,0.0
13727,5000013726,1000010211,1,588,1,-1,-1,558,1156682,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,1500.0
13728,5000013727,1000010212,1,980,2,2,2,2,654418,2,12000.0,2400.0,21600.0,PAID,ARS,4536.0,0.0
13729,5000013728,1000010213,2,118,1,-1,-1,1275,831227,2,16500.0,1650.0,31350.0,FULFILLED,ARS,6583.5,1500.0
13730,5000013729,1000010214,1,677,1,-1,-1,2684,948576,3,12600.0,3780.0,34020.0,FULFILLED,ARS,7144.2,900.0
13731,5000013730,1000010215,1,26,1,-1,-1,1985,950011,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,0.0
13732,5000013731,1000010216,2,315,1,-1,-1,1720,1210016,1,15000.0,300.0,14700.0,PAID,ARS,14943.6,1200.0
13733,5000013732,1000010216,2,315,1,-1,-1,1720,1210016,2,13500.0,540.0,26460.0,PAID,ARS,14943.6,1200.0
13734,5000013733,1000010216,2,315,1,-1,-1,1720,1210016,2,15000.0,0.0,30000.0,PAID,ARS,14943.6,1200.0
13735,5000013734,1000010217,2,867,1,-1,-1,2351,1139355,3,15750.0,0.0,47250.0,FULFILLED,ARS,9922.5,1500.0
13736,5000013735,1000010218,1,147,2,1,1,1,994585,3,13200.0,792.0,38808.0,FULFILLED,ARS,8149.68,0.0
13737,5000013736,1000010219,2,169,2,3,3,3,955568,3,15000.0,0.0,45000.0,FULFILLED,ARS,9450.0,0.0
13738,5000013737,1000010220,2,148,2,3,3,3,1032607,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,0.0
13739,5000013738,1000010221,2,1485,1,-1,-1,382,703683,1,15000.0,0.0,15000.0,FULFILLED,ARS,10804.5,0.0
13740,5000013739,1000010221,2,1485,1,-1,-1,382,703683,3,13500.0,4050.0,36450.0,FULFILLED,ARS,10804.5,0.0
13741,5000013740,1000010222,2,986,1,-1,-1,2368,1148178,2,13500.0,540.0,26460.0,PAID,ARS,15479.1,900.0
13742,5000013741,1000010222,2,986,1,-1,-1,2368,1148178,3,15750.0,0.0,47250.0,PAID,ARS,15479.1,900.0
13743,5000013742,1000010223,1,1300,2,2,2,2,643030,1,12000.0,240.0,11760.0,FULFILLED,ARS,10124.1,0.0
13744,5000013743,1000010223,2,1300,2,2,2,2,643030,3,13500.0,4050.0,36450.0,FULFILLED,ARS,10124.1,0.0
13745,5000013744,1000010224,2,904,1,-1,-1,1033,1012896,1,15000.0,750.0,14250.0,FULFILLED,ARS,2992.5,1200.0
13746,5000013745,1000010225,2,714,1,-1,-1,1727,939479,3,15000.0,4500.0,40500.0,PAID,ARS,11025.0,900.0
13747,5000013746,1000010225,1,714,1,-1,-1,1727,939479,1,12000.0,0.0,12000.0,PAID,ARS,11025.0,900.0
13748,5000013747,1000010226,1,864,1,-1,-1,165,625918,2,10800.0,2160.0,19440.0,PAID,ARS,4082.4,1200.0
13749,5000013748,1000010227,1,1413,1,-1,-1,1084,971540,2,12000.0,2400.0,21600.0,PAID,ARS,4536.0,1200.0
13750,5000013749,1000010228,1,496,1,-1,-1,2803,1251859,3,12600.0,0.0,37800.0,FULFILLED,ARS,7938.0,1500.0
13751,5000013750,1000010229,2,1175,1,-1,-1,1283,660830,2,15000.0,0.0,30000.0,PAID,ARS,9292.5,0.0
13752,5000013751,1000010229,2,1175,1,-1,-1,1283,660830,1,15000.0,750.0,14250.0,PAID,ARS,9292.5,0.0
13753,5000013752,1000010230,2,1353,2,4,4,4,1125620,3,13500.0,2025.0,38475.0,FULFILLED,ARS,8079.75,0.0
13754,5000013753,1000010231,2,1207,1,-1,-1,2864,1243961,1,15750.0,0.0,15750.0,PAID,ARS,3307.5,1200.0
13755,5000013754,1000010232,2,76,1,-1,-1,2489,1079302,3,15000.0,4500.0,40500.0,FULFILLED,ARS,8505.0,0.0
13756,5000013755,1000010233,1,1245,1,-1,-1,1921,408425,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,0.0
13757,5000013756,1000010234,2,1446,1,-1,-1,1445,441694,3,15000.0,2250.0,42750.0,FULFILLED,ARS,13765.5,0.0
13758,5000013757,1000010234,1,1446,1,-1,-1,1445,441694,2,12000.0,1200.0,22800.0,FULFILLED,ARS,13765.5,0.0
13759,5000013758,1000010235,2,389,2,2,2,2,505805,2,16500.0,1650.0,31350.0,FULFILLED,ARS,6583.5,0.0
13760,5000013759,1000010236,2,480,2,3,3,3,720548,2,15000.0,600.0,29400.0,FULFILLED,ARS,8643.6,0.0
13761,5000013760,1000010236,1,480,2,3,3,3,720548,1,12000.0,240.0,11760.0,FULFILLED,ARS,8643.6,0.0
13762,5000013761,1000010237,1,1096,2,3,3,3,832892,1,10800.0,0.0,10800.0,FULFILLED,ARS,5733.0,0.0
13763,5000013762,1000010237,2,1096,2,3,3,3,832892,1,16500.0,0.0,16500.0,FULFILLED,ARS,5733.0,0.0
13764,5000013763,1000010238,2,46,1,-1,-1,2070,566810,1,15000.0,1500.0,13500.0,PAID,ARS,8505.0,900.0
13765,5000013764,1000010238,2,46,1,-1,-1,2070,566810,2,13500.0,0.0,27000.0,PAID,ARS,8505.0,900.0
13766,5000013765,1000010239,2,924,2,3,3,3,1000523,3,15000.0,0.0,45000.0,FULFILLED,ARS,14742.0,0.0
13767,5000013766,1000010239,1,924,2,3,3,3,1000523,2,12600.0,0.0,25200.0,FULFILLED,ARS,14742.0,0.0
13768,5000013767,1000010240,2,168,1,-1,-1,471,954808,3,15000.0,900.0,44100.0,PAID,ARS,9261.0,0.0
13769,5000013768,1000010241,1,1117,2,3,3,3,425048,3,12000.0,3600.0,32400.0,FULFILLED,ARS,11566.8,0.0
13770,5000013769,1000010241,1,1117,2,3,3,3,425048,2,12600.0,2520.0,22680.0,FULFILLED,ARS,11566.8,0.0
13771,5000013770,1000010242,1,658,1,-1,-1,876,757431,2,10800.0,0.0,21600.0,FULFILLED,ARS,4536.0,0.0
13772,5000013771,1000010243,1,98,1,-1,-1,2425,535331,1,12000.0,600.0,11400.0,REFUNDED,ARS,2394.0,1200.0
13773,5000013772,1000010244,2,942,1,-1,-1,2592,470701,1,15750.0,0.0,15750.0,CANCELLED,ARS,6548.85,0.0
13774,5000013773,1000010244,2,942,1,-1,-1,2592,470701,1,15750.0,315.0,15435.0,CANCELLED,ARS,6548.85,0.0
13775,5000013774,1000010245,2,376,1,-1,-1,1481,631159,1,15000.0,750.0,14250.0,CANCELLED,ARS,2992.5,900.0
13776,5000013775,1000010246,2,401,1,-1,-1,583,732708,3,15000.0,4500.0,40500.0,FULFILLED,ARS,8505.0,900.0
13777,5000013776,1000010247,2,1477,1,-1,-1,3122,826095,3,16500.0,2475.0,47025.0,FULFILLED,ARS,9875.25,1200.0
13778,5000013777,1000010248,1,1124,1,-1,-1,2302,583218,2,12000.0,1200.0,22800.0,REFUNDED,ARS,7182.0,900.0
13779,5000013778,1000010248,1,1124,1,-1,-1,2302,583218,1,12000.0,600.0,11400.0,REFUNDED,ARS,7182.0,900.0
13780,5000013779,1000010249,2,446,1,-1,-1,2457,937450,1,15750.0,1575.0,14175.0,FULFILLED,ARS,2976.75,1200.0
13781,5000013780,1000010250,1,1106,2,2,2,2,514295,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,0.0
13782,5000013781,1000010251,1,1182,2,3,3,3,463193,2,12000.0,480.0,23520.0,REFUNDED,ARS,4939.2,0.0
13783,5000013782,1000010252,2,1433,1,-1,-1,2294,890563,2,15000.0,3000.0,27000.0,FULFILLED,ARS,5670.0,0.0
13784,5000013783,1000010253,1,298,2,3,3,3,594664,1,13200.0,264.0,12936.0,REFUNDED,ARS,11032.56,0.0
13785,5000013784,1000010253,1,298,2,3,3,3,594664,3,13200.0,0.0,39600.0,REFUNDED,ARS,11032.56,0.0
13786,5000013785,1000010254,1,580,2,2,2,2,1137741,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,0.0
13787,5000013786,1000010255,2,878,2,2,2,2,734932,1,15000.0,750.0,14250.0,FULFILLED,ARS,5506.2,0.0
13788,5000013787,1000010255,1,878,2,2,2,2,734932,1,12600.0,630.0,11970.0,FULFILLED,ARS,5506.2,0.0
13789,5000013788,1000010256,2,671,1,-1,-1,2289,435409,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,1200.0
13790,5000013789,1000010257,2,542,2,3,3,3,1135251,1,13500.0,0.0,13500.0,FULFILLED,ARS,2835.0,0.0
13791,5000013790,1000010258,1,215,1,-1,-1,494,494951,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,900.0
13792,5000013791,1000010259,2,69,1,-1,-1,2902,430370,1,16500.0,0.0,16500.0,CREATED,ARS,3465.0,900.0
13793,5000013792,1000010260,1,1414,2,3,3,3,1010437,2,12000.0,2400.0,21600.0,FULFILLED,ARS,11340.0,0.0
13794,5000013793,1000010260,1,1414,2,3,3,3,1010437,3,12000.0,3600.0,32400.0,FULFILLED,ARS,11340.0,0.0
13795,5000013794,1000010261,2,335,1,-1,-1,3159,553167,1,15000.0,750.0,14250.0,FULFILLED,ARS,2992.5,1500.0
13796,5000013795,1000010262,1,436,2,4,4,4,980945,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,0.0
13797,5000013796,1000010263,2,1309,1,-1,-1,2422,447864,3,15000.0,900.0,44100.0,FULFILLED,ARS,9261.0,900.0
13798,5000013797,1000010264,2,1085,2,4,4,4,1240107,2,15750.0,630.0,30870.0,CANCELLED,ARS,6482.7,0.0
13799,5000013798,1000010265,2,504,1,-1,-1,2201,834391,2,15000.0,1500.0,28500.0,PAID,ARS,5985.0,900.0
13800,5000013799,1000010266,2,12,1,-1,-1,928,988803,3,13500.0,0.0,40500.0,FULFILLED,ARS,8505.0,1200.0
13801,5000013800,1000010267,1,545,2,1,1,1,1268504,3,13200.0,792.0,38808.0,PAID,ARS,8149.68,0.0
