nps_sk,responded_at_sk,nps_id,score,comment
1810,1257887,13000001809,8,Podría mejorar el empaque
1811,712149,13000001810,2,No Comment
1812,863466,13000001811,10,Atención muy buena
1813,824538,13000001812,8,Todo perfecto
1814,738027,13000001813,3,Todo perfecto
1815,1219846,13000001814,6,Tardó un poco más de lo esperado
1816,1214022,13000001815,8,No Comment
1817,656193,13000001816,4,Tardó un poco más de lo esperado
1818,1091009,13000001817,8,Tardó un poco más de lo esperado
1819,1142705,13000001818,3,Podría mejorar el empaque
1820,909981,13000001819,8,Atención muy buena
1821,1010836,13000001820,8,Podría mejorar el empaque
1822,723103,13000001821,9,Todo perfecto
1823,472888,13000001822,9,Podría mejorar el empaque
1824,383403,13000001823,7,Podría mejorar el empaque
1825,416705,13000001824,7,Muy conforme con la calidad
1826,1023745,13000001825,6,Entrega rápida y producto excelente
1827,923281,13000001826,9,Entrega rápida y producto excelente
1828,408615,13000001827,4,Volvería a comprar
1829,473596,13000001828,7,Volvería a comprar
1830,471121,13000001829,10,Entrega rápida y producto excelente
1831,908504,13000001830,1,Muy conforme con la calidad
1832,1282710,13000001831,9,Todo perfecto
1833,1090371,13000001832,1,Atención muy buena
1834,651975,13000001833,9,Entrega rápida y producto excelente
1835,735099,13000001834,8,Muy conforme con la calidad
1836,748364,13000001835,10,Tardó un poco más de lo esperado
1837,1022284,13000001836,8,Entrega rápida y producto excelente
1838,959428,13000001837,10,Muy conforme con la calidad
1839,787107,13000001838,9,Tardó un poco más de lo esperado
1840,541845,13000001839,6,No Comment
1841,1017965,13000001840,1,Atención muy buena
1842,916396,13000001841,9,Entrega rápida y producto excelente
1843,548777,13000001842,10,Podría mejorar el empaque
1844,1111546,13000001843,6,Podría mejorar el empaque
1845,967620,13000001844,3,No Comment
1846,1188838,13000001845,9,No Comment
1847,523452,13000001846,3,Volvería a comprar
1848,806988,13000001847,2,Entrega rápida y producto excelente
1849,1087320,13000001848,5,Atención muy buena
1850,427896,13000001849,9,Muy conforme con la calidad
1851,507004,13000001850,9,Tardó un poco más de lo esperado
1852,734218,13000001851,7,Muy conforme con la calidad
1853,444753,13000001852,7,Volvería a comprar
1854,696373,13000001853,8,Entrega rápida y producto excelente
1855,765368,13000001854,8,No Comment
1856,1182269,13000001855,9,Entrega rápida y producto excelente
1857,1139677,13000001856,2,No Comment
1858,1037146,13000001857,8,Volvería a comprar
1859,1045710,13000001858,10,Todo perfecto
1860,1002825,13000001859,8,Entrega rápida y producto excelente
1861,997721,13000001860,8,Volvería a comprar
1862,1074475,13000001861,8,Muy conforme con la calidad
1863,532179,13000001862,8,No Comment
1864,468609,13000001863,5,Muy conforme con la calidad
1865,944423,13000001864,5,Podría mejorar el empaque
1866,815061,13000001865,8,No Comment
1867,1241490,13000001866,6,Tardó un poco más de lo esperado
1868,1129447,13000001867,8,Todo perfecto
1869,856399,13000001868,8,Tardó un poco más de lo esperado
1870,1082556,13000001869,5,Entrega rápida y producto excelente
1871,755808,13000001870,8,Podría mejorar el empaque
1872,617371,13000001871,8,Podría mejorar el empaque
1873,385938,13000001872,9,Todo perfecto
1874,616292,13000001873,9,Muy conforme con la calidad
1875,757953,13000001874,6,Podría mejorar el empaque
1876,907004,13000001875,9,Atención muy buena
1877,478169,13000001876,8,Todo perfecto
1878,662450,13000001877,10,Podría mejorar el empaque
1879,463065,13000001878,10,Entrega rápida y producto excelente
1880,809958,13000001879,5,Todo perfecto
1881,545384,13000001880,9,Todo perfecto
1882,797093,13000001881,9,Volvería a comprar
1883,742375,13000001882,9,Tardó un poco más de lo esperado
1884,799281,13000001883,2,Todo perfecto
1885,570348,13000001884,6,Volvería a comprar
1886,1021957,13000001885,10,Atención muy buena
1887,977033,13000001886,1,No Comment
1888,1113630,13000001887,7,Atención muy buena
1889,551684,13000001888,7,Todo perfecto
1890,1281672,13000001889,3,Podría mejorar el empaque
1891,475156,13000001890,9,No Comment
1892,1104461,13000001891,4,Volvería a comprar
1893,915725,13000001892,10,Podría mejorar el empaque
1894,1103117,13000001893,6,Entrega rápida y producto excelente
1895,422310,13000001894,2,Atención muy buena
1896,969664,13000001895,7,Atención muy buena
1897,1141969,13000001896,1,Entrega rápida y producto excelente
1898,1187501,13000001897,0,Podría mejorar el empaque
1899,989314,13000001898,5,Atención muy buena
1900,766355,13000001899,7,Entrega rápida y producto excelente
1901,882814,13000001900,7,Podría mejorar el empaque
1902,1161516,13000001901,3,Volvería a comprar
1903,1203989,13000001902,8,Podría mejorar el empaque
1904,718713,13000001903,8,Tardó un poco más de lo esperado
1905,540289,13000001904,9,Muy conforme con la calidad
1906,1228383,13000001905,9,Atención muy buena
1907,555857,13000001906,9,Tardó un poco más de lo esperado
1908,1181202,13000001907,5,No Comment
1909,1053326,13000001908,10,Podría mejorar el empaque
1910,871725,13000001909,10,Volvería a comprar
1911,479342,13000001910,8,Podría mejorar el empaque
1912,733339,13000001911,0,Tardó un poco más de lo esperado
1913,752604,13000001912,9,Podría mejorar el empaque
1914,652333,13000001913,6,Todo perfecto
1915,555144,13000001914,6,Atención muy buena
1916,510346,13000001915,10,Entrega rápida y producto excelente
1917,1090468,13000001916,10,Atención muy buena
1918,924048,13000001917,7,Muy conforme con la calidad
1919,1238221,13000001918,6,Volvería a comprar
1920,1016744,13000001919,8,Volvería a comprar
1921,618608,13000001920,5,Muy conforme con la calidad
1922,892237,13000001921,10,Atención muy buena
1923,890063,13000001922,6,No Comment
1924,619757,13000001923,10,Tardó un poco más de lo esperado
1925,645279,13000001924,10,Atención muy buena
1926,1146445,13000001925,10,Entrega rápida y producto excelente
1927,1111639,13000001926,8,Entrega rápida y producto excelente
1928,427417,13000001927,4,Tardó un poco más de lo esperado
1929,793472,13000001928,7,Podría mejorar el empaque
1930,1228470,13000001929,2,Entrega rápida y producto excelente
1931,638038,13000001930,10,Entrega rápida y producto excelente
1932,601506,13000001931,8,Volvería a comprar
1933,1037414,13000001932,10,Entrega rápida y producto excelente
1934,1074213,13000001933,7,Todo perfecto
1935,1089424,13000001934,5,Atención muy buena
1936,426993,13000001935,10,Tardó un poco más de lo esperado
1937,1082404,13000001936,1,Todo perfecto
1938,946219,13000001937,6,Entrega rápida y producto excelente
1939,813335,13000001938,9,Entrega rápida y producto excelente
1940,797295,13000001939,10,Atención muy buena
1941,379664,13000001940,6,Atención muy buena
1942,903332,13000001941,6,Volvería a comprar
1943,755165,13000001942,10,Todo perfecto
1944,504984,13000001943,8,Todo perfecto
1945,479548,13000001944,10,Volvería a comprar
1946,490316,13000001945,4,Podría mejorar el empaque
1947,921593,13000001946,9,Podría mejorar el empaque
1948,795580,13000001947,10,Atención muy buena
1949,1254209,13000001948,9,No Comment
1950,456603,13000001949,6,No Comment
1951,599185,13000001950,0,Entrega rápida y producto excelente
1952,1043212,13000001951,9,Atención muy buena
1953,1163112,13000001952,5,Muy conforme con la calidad
1954,582208,13000001953,10,Volvería a comprar
1955,531891,13000001954,6,Todo perfecto
1956,1205044,13000001955,8,Podría mejorar el empaque
1957,604362,13000001956,7,Muy conforme con la calidad
1958,1054786,13000001957,6,Atención muy buena
1959,497973,13000001958,9,Atención muy buena
1960,604799,13000001959,9,No Comment
1961,1054788,13000001960,2,Atención muy buena
1962,997076,13000001961,10,Volvería a comprar
1963,861212,13000001962,7,No Comment
1964,1230175,13000001963,8,Podría mejorar el empaque
1965,384960,13000001964,9,Volvería a comprar
1966,591726,13000001965,7,Volvería a comprar
1967,409655,13000001966,9,Entrega rápida y producto excelente
1968,667518,13000001967,2,Tardó un poco más de lo esperado
1969,1139329,13000001968,1,Muy conforme con la calidad
1970,1231472,13000001969,7,Volvería a comprar
1971,971846,13000001970,7,Volvería a comprar
1972,978845,13000001971,10,Atención muy buena
1973,551096,13000001972,7,Muy conforme con la calidad
1974,848855,13000001973,3,No Comment
1975,1255308,13000001974,3,Entrega rápida y producto excelente
1976,862161,13000001975,2,Entrega rápida y producto excelente
1977,1112053,13000001976,7,Tardó un poco más de lo esperado
1978,1173328,13000001977,8,Todo perfecto
1979,841006,13000001978,8,No Comment
1980,505029,13000001979,0,Volvería a comprar
1981,698896,13000001980,0,Tardó un poco más de lo esperado
1982,724315,13000001981,3,Entrega rápida y producto excelente
1983,1074292,13000001982,8,Entrega rápida y producto excelente
1984,883059,13000001983,9,Todo perfecto
1985,1250319,13000001984,10,No Comment
1986,532018,13000001985,9,No Comment
1987,1269363,13000001986,9,Volvería a comprar
1988,677544,13000001987,10,No Comment
1989,494464,13000001988,0,Tardó un poco más de lo esperado
1990,1220137,13000001989,8,Podría mejorar el empaque
1991,750009,13000001990,8,Podría mejorar el empaque
1992,1174498,13000001991,7,Muy conforme con la calidad
1993,414493,13000001992,4,Todo perfecto
1994,922056,13000001993,9,Volvería a comprar
1995,831129,13000001994,5,Volvería a comprar
1996,926294,13000001995,8,Atención muy buena
1997,760896,13000001996,8,Podría mejorar el empaque
1998,928739,13000001997,8,Volvería a comprar
1999,846965,13000001998,8,Podría mejorar el empaque
2000,1025294,13000001999,0,No Comment
2001,932400,13000002000,5,No Comment
2002,684224,13000002001,4,Todo perfecto
2003,1033063,13000002002,8,Atención muy buena
2004,860256,13000002003,10,Podría mejorar el empaque
2005,793585,13000002004,8,Podría mejorar el empaque
2006,770314,13000002005,7,No Comment
2007,887341,13000002006,9,No Comment
2008,683608,13000002007,3,Entrega rápida y producto excelente
2009,589611,13000002008,5,Muy conforme con la calidad
2010,785095,13000002009,8,Volvería a comprar
2011,762482,13000002010,9,Todo perfecto
2012,494565,13000002011,6,No Comment
2013,671608,13000002012,8,Muy conforme con la calidad
2014,1154403,13000002013,8,Muy conforme con la calidad
2015,1131640,13000002014,7,Volvería a comprar
2016,801300,13000002015,7,Tardó un poco más de lo esperado
2017,1206616,13000002016,8,Volvería a comprar
2018,1265492,13000002017,9,Volvería a comprar
2019,1079210,13000002018,10,Atención muy buena
2020,993222,13000002019,7,Tardó un poco más de lo esperado
2021,913341,13000002020,9,Muy conforme con la calidad
2022,899600,13000002021,7,Muy conforme con la calidad
2023,822431,13000002022,4,Entrega rápida y producto excelente
2024,689919,13000002023,10,Tardó un poco más de lo esperado
2025,1012756,13000002024,9,Atención muy buena
2026,395612,13000002025,8,Podría mejorar el empaque
2027,1099055,13000002026,9,Podría mejorar el empaque
2028,744052,13000002027,10,Muy conforme con la calidad
2029,1177432,13000002028,7,Muy conforme con la calidad
2030,365780,13000002029,8,Tardó un poco más de lo esperado
2031,793896,13000002030,10,Muy conforme con la calidad
2032,446638,13000002031,8,Entrega rápida y producto excelente
2033,1044316,13000002032,9,Entrega rápida y producto excelente
2034,685142,13000002033,8,No Comment
2035,1114835,13000002034,7,Entrega rápida y producto excelente
2036,1162410,13000002035,9,Muy conforme con la calidad
2037,889348,13000002036,6,Atención muy buena
2038,1270384,13000002037,4,Podría mejorar el empaque
2039,1069263,13000002038,9,Tardó un poco más de lo esperado
2040,775531,13000002039,7,Volvería a comprar
2041,1262033,13000002040,3,Atención muy buena
2042,833035,13000002041,9,Podría mejorar el empaque
2043,918419,13000002042,6,Atención muy buena
2044,1264744,13000002043,7,Todo perfecto
2045,470526,13000002044,9,No Comment
2046,1125511,13000002045,8,Entrega rápida y producto excelente
2047,565754,13000002046,8,Todo perfecto
2048,1046440,13000002047,5,Todo perfecto
2049,870090,13000002048,9,Volvería a comprar
2050,768179,13000002049,10,Todo perfecto
2051,751405,13000002050,8,Todo perfecto
2052,507399,13000002051,9,Muy conforme con la calidad
2053,508028,13000002052,8,Podría mejorar el empaque
2054,953759,13000002053,5,Atención muy buena
2055,792880,13000002054,9,Todo perfecto
2056,466073,13000002055,6,Entrega rápida y producto excelente
2057,892284,13000002056,2,Podría mejorar el empaque
2058,789128,13000002057,7,Todo perfecto
2059,662781,13000002058,10,Tardó un poco más de lo esperado
2060,387935,13000002059,8,Volvería a comprar
2061,847191,13000002060,10,Atención muy buena
2062,1226578,13000002061,2,Volvería a comprar
2063,809599,13000002062,9,Entrega rápida y producto excelente
2064,679820,13000002063,7,No Comment
2065,482704,13000002064,10,Muy conforme con la calidad
2066,1068112,13000002065,8,Entrega rápida y producto excelente
2067,1057435,13000002066,7,Muy conforme con la calidad
2068,513875,13000002067,9,Entrega rápida y producto excelente
2069,1012946,13000002068,7,Todo perfecto
2070,475572,13000002069,9,Atención muy buena
2071,682832,13000002070,9,Muy conforme con la calidad
2072,542053,13000002071,9,Volvería a comprar
2073,773913,13000002072,7,Tardó un poco más de lo esperado
2074,1257193,13000002073,0,Muy conforme con la calidad
2075,1015640,13000002074,6,Muy conforme con la calidad
2076,1063892,13000002075,7,Volvería a comprar
2077,809152,13000002076,9,Todo perfecto
2078,492696,13000002077,4,No Comment
2079,604652,13000002078,8,Muy conforme con la calidad
2080,638417,13000002079,7,Muy conforme con la calidad
2081,792257,13000002080,6,Podría mejorar el empaque
2082,679074,13000002081,2,No Comment
2083,575236,13000002082,10,Podría mejorar el empaque
2084,813140,13000002083,10,Atención muy buena
2085,682694,13000002084,10,No Comment
2086,1034353,13000002085,8,Todo perfecto
2087,1179504,13000002086,10,Podría mejorar el empaque
2088,858122,13000002087,10,Volvería a comprar
2089,639262,13000002088,6,Volvería a comprar
2090,1044091,13000002089,10,Entrega rápida y producto excelente
2091,773641,13000002090,10,Todo perfecto
2092,1229896,13000002091,10,Atención muy buena
2093,803858,13000002092,9,Atención muy buena
2094,1084039,13000002093,8,Podría mejorar el empaque
2095,1002786,13000002094,7,Muy conforme con la calidad
2096,1227264,13000002095,10,Podría mejorar el empaque
2097,546045,13000002096,8,Volvería a comprar
2098,546425,13000002097,7,Todo perfecto
2099,769434,13000002098,2,Podría mejorar el empaque
2100,584922,13000002099,9,Tardó un poco más de lo esperado
2101,778483,13000002100,8,Podría mejorar el empaque
2102,535251,13000002101,8,Podría mejorar el empaque
2103,877106,13000002102,8,Tardó un poco más de lo esperado
2104,653755,13000002103,8,Tardó un poco más de lo esperado
2105,1277645,13000002104,9,Volvería a comprar
2106,1042859,13000002105,5,Atención muy buena
2107,415910,13000002106,8,No Comment
2108,1229759,13000002107,7,No Comment
2109,954730,13000002108,10,No Comment
2110,733691,13000002109,6,Muy conforme con la calidad
2111,856502,13000002110,8,No Comment
2112,1286274,13000002111,8,Tardó un poco más de lo esperado
2113,1100237,13000002112,8,Entrega rápida y producto excelente
2114,845794,13000002113,9,Atención muy buena
2115,957262,13000002114,10,No Comment
2116,398062,13000002115,6,Atención muy buena
2117,730846,13000002116,7,Todo perfecto
2118,1096418,13000002117,8,Muy conforme con la calidad
2119,1115175,13000002118,8,Volvería a comprar
2120,511152,13000002119,6,Muy conforme con la calidad
2121,588290,13000002120,0,No Comment
2122,1259804,13000002121,6,No Comment
2123,420035,13000002122,9,Entrega rápida y producto excelente
2124,988958,13000002123,7,Tardó un poco más de lo esperado
2125,1000390,13000002124,10,Entrega rápida y producto excelente
2126,1116708,13000002125,8,Entrega rápida y producto excelente
2127,795692,13000002126,8,Podría mejorar el empaque
2128,836708,13000002127,8,Entrega rápida y producto excelente
2129,401337,13000002128,8,Volvería a comprar
2130,661803,13000002129,8,Volvería a comprar
2131,802157,13000002130,2,Entrega rápida y producto excelente
2132,632764,13000002131,5,Podría mejorar el empaque
2133,547637,13000002132,3,Entrega rápida y producto excelente
2134,1278440,13000002133,8,Todo perfecto
2135,491464,13000002134,5,Tardó un poco más de lo esperado
2136,823493,13000002135,6,Atención muy buena
2137,582522,13000002136,4,Volvería a comprar
2138,613958,13000002137,1,Muy conforme con la calidad
2139,1208140,13000002138,4,Entrega rápida y producto excelente
2140,745486,13000002139,9,Podría mejorar el empaque
2141,1224650,13000002140,7,Volvería a comprar
2142,970442,13000002141,10,Podría mejorar el empaque
2143,915628,13000002142,2,No Comment
2144,833357,13000002143,6,No Comment
2145,1050529,13000002144,9,Tardó un poco más de lo esperado
2146,1101826,13000002145,9,Atención muy buena
2147,668923,13000002146,9,Muy conforme con la calidad
2148,1189303,13000002147,6,Tardó un poco más de lo esperado
2149,611673,13000002148,9,Muy conforme con la calidad
2150,419495,13000002149,7,Tardó un poco más de lo esperado
2151,688614,13000002150,8,Entrega rápida y producto excelente
2152,1120145,13000002151,10,Tardó un poco más de lo esperado
2153,718083,13000002152,8,Podría mejorar el empaque
2154,1250419,13000002153,4,Muy conforme con la calidad
2155,832155,13000002154,4,Todo perfecto
2156,866806,13000002155,2,Podría mejorar el empaque
2157,1221407,13000002156,8,Podría mejorar el empaque
2158,1274530,13000002157,5,Entrega rápida y producto excelente
2159,429138,13000002158,9,Entrega rápida y producto excelente
2160,997118,13000002159,8,Todo perfecto
2161,533094,13000002160,2,Entrega rápida y producto excelente
2162,441938,13000002161,9,Podría mejorar el empaque
2163,1108636,13000002162,10,Muy conforme con la calidad
2164,826645,13000002163,3,Volvería a comprar
2165,593281,13000002164,3,Todo perfecto
2166,956146,13000002165,10,Podría mejorar el empaque
2167,1261516,13000002166,10,Todo perfecto
2168,953271,13000002167,7,Todo perfecto
2169,915998,13000002168,10,No Comment
2170,974167,13000002169,9,Volvería a comprar
2171,1017077,13000002170,7,Podría mejorar el empaque
2172,509351,13000002171,7,Atención muy buena
2173,567150,13000002172,5,Podría mejorar el empaque
2174,1238911,13000002173,7,Muy conforme con la calidad
2175,964200,13000002174,7,Atención muy buena
2176,1060036,13000002175,6,Atención muy buena
2177,776779,13000002176,8,Todo perfecto
2178,1082297,13000002177,7,No Comment
2179,716231,13000002178,1,Podría mejorar el empaque
2180,1107147,13000002179,8,Podría mejorar el empaque
2181,635734,13000002180,8,Entrega rápida y producto excelente
2182,1067210,13000002181,4,No Comment
2183,859327,13000002182,10,Entrega rápida y producto excelente
2184,407509,13000002183,7,Podría mejorar el empaque
2185,519472,13000002184,10,No Comment
2186,384226,13000002185,8,No Comment
2187,654183,13000002186,10,Tardó un poco más de lo esperado
2188,1002304,13000002187,7,Todo perfecto
2189,474231,13000002188,3,Entrega rápida y producto excelente
2190,887470,13000002189,10,Entrega rápida y producto excelente
2191,988067,13000002190,10,Podría mejorar el empaque
2192,1042164,13000002191,8,Muy conforme con la calidad
2193,886813,13000002192,7,Tardó un poco más de lo esperado
2194,996661,13000002193,6,Atención muy buena
2195,962818,13000002194,8,Muy conforme con la calidad
2196,1047480,13000002195,10,Entrega rápida y producto excelente
2197,502365,13000002196,10,Atención muy buena
2198,1258340,13000002197,7,No Comment
2199,945907,13000002198,7,No Comment
2200,714859,13000002199,8,Podría mejorar el empaque
2201,604936,13000002200,10,No Comment
2202,468984,13000002201,10,Tardó un poco más de lo esperado
2203,622980,13000002202,8,Atención muy buena
2204,910925,13000002203,6,No Comment
2205,679090,13000002204,9,Todo perfecto
2206,891788,13000002205,1,Muy conforme con la calidad
2207,759237,13000002206,10,Tardó un poco más de lo esperado
2208,371807,13000002207,4,Podría mejorar el empaque
2209,1039757,13000002208,0,Atención muy buena
2210,520761,13000002209,3,Todo perfecto
2211,514937,13000002210,5,Muy conforme con la calidad
2212,1240327,13000002211,9,Todo perfecto
2213,1275308,13000002212,5,Entrega rápida y producto excelente
2214,384879,13000002213,10,Tardó un poco más de lo esperado
2215,811149,13000002214,10,Muy conforme con la calidad
2216,927874,13000002215,9,Atención muy buena
2217,1165693,13000002216,3,Entrega rápida y producto excelente
2218,934679,13000002217,1,Entrega rápida y producto excelente
2219,603507,13000002218,9,Tardó un poco más de lo esperado
2220,1239444,13000002219,2,Atención muy buena
2221,940160,13000002220,8,Atención muy buena
2222,587792,13000002221,8,Atención muy buena
2223,708628,13000002222,10,Todo perfecto
2224,765570,13000002223,7,Todo perfecto
2225,1015416,13000002224,5,Volvería a comprar
2226,1130965,13000002225,8,Podría mejorar el empaque
2227,434082,13000002226,10,Entrega rápida y producto excelente
2228,1142339,13000002227,9,Entrega rápida y producto excelente
2229,1170636,13000002228,5,No Comment
2230,1196496,13000002229,8,Atención muy buena
2231,671294,13000002230,10,Volvería a comprar
2232,665345,13000002231,4,Entrega rápida y producto excelente
2233,800305,13000002232,7,Todo perfecto
2234,444974,13000002233,7,Atención muy buena
2235,701103,13000002234,9,Podría mejorar el empaque
2236,606819,13000002235,7,Entrega rápida y producto excelente
2237,915108,13000002236,3,Muy conforme con la calidad
2238,461906,13000002237,8,Podría mejorar el empaque
2239,638377,13000002238,5,Tardó un poco más de lo esperado
2240,535308,13000002239,9,Muy conforme con la calidad
2241,392393,13000002240,9,No Comment
2242,523000,13000002241,9,Podría mejorar el empaque
2243,1024996,13000002242,7,Volvería a comprar
2244,606033,13000002243,8,No Comment
2245,605159,13000002244,5,Podría mejorar el empaque
2246,469420,13000002245,8,Muy conforme con la calidad
2247,1061967,13000002246,7,Volvería a comprar
2248,640912,13000002247,4,Tardó un poco más de lo esperado
2249,824634,13000002248,9,Todo perfecto
2250,472708,13000002249,6,Atención muy buena
2251,876540,13000002250,7,Atención muy buena
2252,716770,13000002251,3,Muy conforme con la calidad
2253,694229,13000002252,9,Entrega rápida y producto excelente
2254,810264,13000002253,9,Volvería a comprar
2255,1188396,13000002254,5,Todo perfecto
2256,1059343,13000002255,8,Tardó un poco más de lo esperado
2257,898026,13000002256,4,Volvería a comprar
2258,1031031,13000002257,4,Tardó un poco más de lo esperado
2259,983878,13000002258,10,Volvería a comprar
2260,626289,13000002259,9,Todo perfecto
2261,1133549,13000002260,10,Entrega rápida y producto excelente
2262,453832,13000002261,9,Todo perfecto
2263,1131155,13000002262,8,Volvería a comprar
2264,967858,13000002263,8,Tardó un poco más de lo esperado
2265,1044537,13000002264,10,Entrega rápida y producto excelente
2266,1195370,13000002265,7,Atención muy buena
2267,847365,13000002266,8,Todo perfecto
2268,400466,13000002267,10,Muy conforme con la calidad
2269,776007,13000002268,9,Tardó un poco más de lo esperado
2270,1094302,13000002269,10,Volvería a comprar
2271,1214470,13000002270,7,Todo perfecto
2272,555132,13000002271,6,Todo perfecto
2273,941663,13000002272,10,No Comment
2274,1260393,13000002273,8,Atención muy buena
2275,565720,13000002274,8,No Comment
2276,737039,13000002275,7,Atención muy buena
2277,460543,13000002276,4,No Comment
2278,1222725,13000002277,10,No Comment
2279,750443,13000002278,2,Entrega rápida y producto excelente
2280,656623,13000002279,9,Entrega rápida y producto excelente
2281,547940,13000002280,8,Muy conforme con la calidad
2282,1250353,13000002281,9,Muy conforme con la calidad
2283,534487,13000002282,7,Muy conforme con la calidad
2284,478953,13000002283,9,Entrega rápida y producto excelente
2285,1144920,13000002284,6,Volvería a comprar
2286,516341,13000002285,8,Entrega rápida y producto excelente
2287,381643,13000002286,7,Entrega rápida y producto excelente
2288,1039897,13000002287,8,Podría mejorar el empaque
2289,1079811,13000002288,10,Podría mejorar el empaque
2290,670766,13000002289,7,Todo perfecto
2291,865424,13000002290,3,Tardó un poco más de lo esperado
2292,719045,13000002291,8,Tardó un poco más de lo esperado
2293,1093096,13000002292,5,Podría mejorar el empaque
2294,1150166,13000002293,9,Todo perfecto
2295,895557,13000002294,7,Todo perfecto
2296,492422,13000002295,10,No Comment
2297,992465,13000002296,9,No Comment
2298,1072975,13000002297,3,Atención muy buena
2299,512724,13000002298,10,Podría mejorar el empaque
2300,397728,13000002299,8,No Comment
2301,411760,13000002300,2,Tardó un poco más de lo esperado
2302,400053,13000002301,8,Atención muy buena
2303,995938,13000002302,10,Atención muy buena
2304,843817,13000002303,9,Atención muy buena
2305,797855,13000002304,10,No Comment
2306,938836,13000002305,8,Podría mejorar el empaque
2307,540362,13000002306,9,Muy conforme con la calidad
2308,1155700,13000002307,7,Tardó un poco más de lo esperado
2309,848904,13000002308,9,Podría mejorar el empaque
2310,1260421,13000002309,10,Atención muy buena
2311,645242,13000002310,10,Muy conforme con la calidad
2312,869408,13000002311,9,Podría mejorar el empaque
2313,844412,13000002312,7,Todo perfecto
2314,852978,13000002313,9,No Comment
2315,367776,13000002314,7,Tardó un poco más de lo esperado
2316,629227,13000002315,6,Podría mejorar el empaque
2317,1205309,13000002316,9,Tardó un poco más de lo esperado
2318,945647,13000002317,10,Atención muy buena
2319,453972,13000002318,5,Muy conforme con la calidad
2320,1111301,13000002319,8,Todo perfecto
2321,1193858,13000002320,7,No Comment
2322,634814,13000002321,7,Podría mejorar el empaque
2323,495077,13000002322,10,Todo perfecto
2324,811229,13000002323,9,Muy conforme con la calidad
2325,877812,13000002324,4,Tardó un poco más de lo esperado
2326,1203049,13000002325,3,Atención muy buena
2327,640699,13000002326,8,Muy conforme con la calidad
2328,1004852,13000002327,5,Muy conforme con la calidad
2329,522598,13000002328,8,Muy conforme con la calidad
2330,1253715,13000002329,9,Atención muy buena
2331,762693,13000002330,10,Atención muy buena
2332,1201419,13000002331,10,No Comment
2333,1105701,13000002332,8,Volvería a comprar
2334,731101,13000002333,6,No Comment
2335,1139972,13000002334,8,Muy conforme con la calidad
2336,1039641,13000002335,8,Atención muy buena
2337,1115688,13000002336,8,Podría mejorar el empaque
2338,1102405,13000002337,8,Volvería a comprar
2339,978838,13000002338,9,No Comment
2340,1092440,13000002339,6,Tardó un poco más de lo esperado
2341,505894,13000002340,7,Muy conforme con la calidad
2342,1212878,13000002341,8,Tardó un poco más de lo esperado
2343,764259,13000002342,9,Muy conforme con la calidad
2344,606184,13000002343,9,Atención muy buena
2345,654251,13000002344,8,Atención muy buena
2346,1231439,13000002345,5,Muy conforme con la calidad
2347,380557,13000002346,9,Atención muy buena
2348,495368,13000002347,9,Todo perfecto
2349,892277,13000002348,6,Entrega rápida y producto excelente
2350,758235,13000002349,8,Muy conforme con la calidad
2351,407519,13000002350,9,Podría mejorar el empaque
2352,726520,13000002351,10,Tardó un poco más de lo esperado
2353,1199443,13000002352,8,No Comment
2354,588462,13000002353,10,Tardó un poco más de lo esperado
2355,1094470,13000002354,9,Tardó un poco más de lo esperado
2356,1130048,13000002355,2,Volvería a comprar
2357,1253563,13000002356,7,Volvería a comprar
2358,525123,13000002357,10,Entrega rápida y producto excelente
2359,1188859,13000002358,1,Todo perfecto
2360,408717,13000002359,5,Atención muy buena
2361,1063115,13000002360,6,Tardó un poco más de lo esperado
2362,1274502,13000002361,1,Entrega rápida y producto excelente
2363,484379,13000002362,9,No Comment
2364,441481,13000002363,6,Atención muy buena
2365,476158,13000002364,6,Muy conforme con la calidad
2366,971675,13000002365,4,Entrega rápida y producto excelente
2367,892807,13000002366,4,No Comment
2368,970532,13000002367,6,Volvería a comprar
2369,832229,13000002368,6,No Comment
2370,759405,13000002369,7,Todo perfecto
2371,546091,13000002370,10,Muy conforme con la calidad
2372,1267139,13000002371,7,Tardó un poco más de lo esperado
2373,568315,13000002372,10,Todo perfecto
2374,961350,13000002373,9,Muy conforme con la calidad
2375,1237626,13000002374,7,Atención muy buena
2376,618268,13000002375,4,Muy conforme con la calidad
2377,915318,13000002376,8,Entrega rápida y producto excelente
2378,682320,13000002377,7,No Comment
2379,848898,13000002378,9,No Comment
2380,608540,13000002379,9,Atención muy buena
2381,549555,13000002380,9,Tardó un poco más de lo esperado
2382,715000,13000002381,8,Atención muy buena
2383,1043283,13000002382,8,Muy conforme con la calidad
2384,679111,13000002383,9,Podría mejorar el empaque
2385,663162,13000002384,8,Podría mejorar el empaque
2386,996478,13000002385,8,Podría mejorar el empaque
2387,511875,13000002386,10,Atención muy buena
2388,1206906,13000002387,4,Volvería a comprar
2389,722375,13000002388,6,Volvería a comprar
2390,493389,13000002389,8,Muy conforme con la calidad
2391,568672,13000002390,8,Podría mejorar el empaque
2392,870862,13000002391,5,Volvería a comprar
2393,389553,13000002392,7,Volvería a comprar
2394,1124033,13000002393,8,Entrega rápida y producto excelente
2395,515507,13000002394,9,No Comment
2396,967092,13000002395,9,Atención muy buena
2397,404118,13000002396,9,Entrega rápida y producto excelente
2398,453592,13000002397,8,Atención muy buena
2399,1073545,13000002398,9,Tardó un poco más de lo esperado
